Gene	# of interactions	# of interactions with differentially expressed genes	Proportion of interactions with differentially expressed genes	Diff. expression component	# of interactions with genes with disease-associated mutations	Proportion of interactions with genes with disease-associated mutations	Mutations component	% of genes` expression in lypmh nodes and leukocytes	Expression in tissues component	Localization component	TABT	% from top
KIF13B	763	0	0.0	-1.0	2	0.002621231979030144	-0.43311694334125894	0.1115702479338843	-0.021112839125599695	0	-0.0	39.37844217151849
NKAPL	300	2	0.006666666666666667	-0.20267341384772541	6	0.02	3.3253177223061945	0.018885741265344664	-0.8343016172268704	0	0.0	39.38406204338541
ABRA	178	0	0.0	-1.0	1	0.0056179775280898875	0.21497688828825678	0.008355614973262033	-0.9266900955227505	0	-0.0	39.38968191525233
BFSP1	221	1	0.004524886877828055	-0.45882810894641995	1	0.004524886877828055	-0.02142132979497858	0.09259259259259259	-0.18761765112618362	1	0	39.39530178711925
FA2H	1690	11	0.00650887573964497	-0.22154504902292724	3	0.0017751479289940828	-0.6160960601503378	0.01840490797546012	-0.838520318383364	1	0	39.40092165898618
CYP2C9	714	5	0.0070028011204481795	-0.16247207336945949	2	0.0028011204481792717	-0.3942132041587963	0.0	-1.0	1	0	39.4065415308531
ADD3	628	3	0.004777070063694267	-0.4286672551456632	1	0.0015923566878980893	-0.6556275698800801	0.22407170294494239	0.9659444806293381	1	0	39.41216140272002
ZNF687	297	0	0.0	-1.0	0	0.0	-1.0	0.17258883248730963	0.5142477081546466	0	-0.0	39.417781274586936
BHLHE41	466	4	0.008583690987124463	0.026600754702499414	1	0.002145922746781116	-0.5359101156323826	0.04203336398266124	-0.6312106399963339	0	-0.0	39.42340114645386
B4GALNT1	640	2	0.003125	-0.6262531627411213	0	0.0	-1.0	0.03906249999999999	-0.6572761965688587	1	0	39.42902101832078
AAK1	1117	6	0.005371530886302597	-0.35757034240192737	3	0.0026857654431512983	-0.41916055653900697	0.1702127659574468	0.49340074346165397	1	0	39.43464089018771
YWHAE	3044	22	0.007227332457293035	-0.13561835272585218	12	0.003942181340341655	-0.14744065920377256	0.05723259466061769	-0.49785670342861504	0	-0.0	39.44026076205462
POTEG	1148	8	0.006968641114982578	-0.1665575754505841	6	0.005226480836236934	0.1303095093134655	0.08333333333333334	-0.26885588601356514	0	-0.0	39.44588063392155
ZNF710	352	1	0.002840909090909091	-0.6602301479464739	1	0.002840909090909091	-0.3856082780815065	0.25384615384615383	1.2271774549125243	0	0.0	39.45150050578847
CDK11B	846	4	0.004728132387706856	-0.43452015166505353	1	0.001182033096926714	-0.7443665648755204	0.1073170731707317	-0.05842904345161572	0	-0.0	39.45712037765539
TMEM174	115	1	0.008695652173913044	0.03999119932905377	0	0.0	-1.0	0.0	-1.0	1	0	39.46274024952231
TRIM54	790	7	0.008860759493670886	0.059737867670744696	1	0.0012658227848101266	-0.726245713778089	0.0016339869281045752	-0.9856638409022268	0	-0.0	39.46836012138923
SUDS3	616	0	0.0	-1.0	2	0.003246753246753247	-0.29783803209315024	0.13851992409867173	0.2153363260950984	0	-0.0	39.47397999325615
OR4F5	13	0	0.0	-1.0	0	0.0	-1.0	0	-1.0	1	0	39.47959986512308
ZCCHC10	164	0	0.0	-1.0	1	0.006097560975609756	0.31869442753237637	0.16666666666666666	0.46228822797286945	0	-0.0	39.48521973699
ADCK5	403	4	0.009925558312655087	0.18708672876269164	0	0.0	-1.0	0.180623973727422	0.5847458628277404	1	0	39.49083960885692
TCEAL6	915	1	0.001092896174863388	-0.8692907235815943	1	0.001092896174863388	-0.763643840311137	0.0010764262648008615	-0.9905557272682053	0	-0.0	39.496459480723836
NBPF3	48	0	0.0	-1.0	0	0.0	-1.0	0.1767676767676768	0.5509117569409225	0	-0.0	39.50207935259076
PTGFRN	297	3	0.010101010101010102	0.20807058507920395	0	0.0	-1.0	0.04610951008645533	-0.5954476372178804	1	0	39.50769922445768
POLR2A	2764	27	0.009768451519536902	0.16829691530995355	10	0.00361794500723589	-0.21756191709366968	0.16891891891891891	0.4820488797022326	0	0.0	39.51331909632461
SAMD9	419	71	0.16945107398568018	19.266176951125832	5	0.011933174224343675	1.5807384977960586	0.5542168674698795	3.862548806271229	0	0.0	39.51893896819153
CTSZ	1036	25	0.02413127413127413	1.8860759633890245	13	0.012548262548262547	1.7137611192075541	0.24872960684675047	1.1822862562419396	0	0.0	39.52455884005845
SHKBP1	431	5	0.01160092807424594	0.3874592566454893	7	0.016241299303944315	2.51243898563148	0.38125	2.344984321487939	0	0.0	39.530178711925366
CPA2	446	3	0.006726457399103139	-0.19552250276115793	0	0.0	-1.0	0.05952380952380952	-0.4777542042954038	1	0	39.53579858379229
PPEF2	1227	7	0.0057049714751426246	-0.3176911854442638	2	0.0016299918500407497	-0.6474883681902043	0.1764705882352941	0.5483051825595088	0	-0.0	39.54141845565921
OCEL1	102	0	0.0	-1.0	0	0.0	-1.0	0.168141592920354	0.47522883176024017	0	-0.0	39.54703832752614
TRMT1	806	6	0.007444168734491315	-0.10968495342798128	0	0.0	-1.0	0.14642857142857144	0.2847246574333069	0	-0.0	39.55265819939305
MLLT11	390	0	0.0	-1.0	3	0.007692307692307693	0.6635837393485363	0.05089820359281437	-0.5534329363675667	0	-0.0	39.55827807125998
TANGO2	279	2	0.007168458781362007	-0.1426595847825005	1	0.0035842293906810036	-0.22485345478383614	0.20161290322580644	0.7688970499671808	0	0.0	39.5638979431269
TSSK4	1079	6	0.005560704355885079	-0.3349453868980101	7	0.006487488415199258	0.4030224307758739	0.08643042350907519	-0.24168285498381875	0	-0.0	39.569517814993816
DGKA	551	1	0.0018148820326678765	-0.7829419456935732	4	0.007259528130671506	0.5699882839586912	0.39198606271777	2.4391796302497797	0	0.0	39.57513768686074
MOV10	1246	58	0.04654895666131621	4.567208105557615	5	0.0040128410914927765	-0.13215936550838805	0.15677966101694915	0.3755423161439705	0	0.0	39.58075755872766
MVD	712	2	0.0028089887640449437	-0.6640477867335922	1	0.0014044943820224719	-0.6962557779279358	0.09473684210526316	-0.16880458620489516	0	-0.0	39.58637743059458
PLSCR5	146	2	0.0136986301369863	0.6383423003128929	0	0.0	-1.0	0.0	-1.0	0	-0.0	39.5919973024615
PLEKHO2	283	1	0.0035335689045936395	-0.5773887352549781	6	0.02120141342756184	3.5851424618086867	0.2807991120976693	1.4636554162739357	0	0.0	39.59761717432843
RINT1	467	2	0.004282655246252677	-0.48779876692573365	0	0.0	-1.0	0.1038961038961039	-0.08844370204288646	1	0	39.603237046195346
PPP1R7	973	5	0.0051387461459403904	-0.38541116175312856	1	0.0010277492291880781	-0.7777329022453138	0.09915014164305949	-0.1300834904410691	0	-0.0	39.608856918062266
NRCAM	1201	2	0.0016652789342214821	-0.8008343248578831	5	0.004163197335553705	-0.09964243915358158	0.011887072808320949	-0.8957060402040152	1	0	39.614476789929185
FGA	1014	6	0.005917159763313609	-0.2923136809299339	5	0.004930966469428008	0.06639983291572839	8.402579591934724e-05	-0.9992627804066866	1	0	39.62009666179611
VSTM5	60	0	0.0	-1.0	0	0.0	-1.0	0.009174311926605507	-0.919507070019842	1	0	39.62571653366303
INSL4	161	1	0.006211180124223602	-0.2571491433363902	1	0.006211180124223602	0.34326637338701677	0	-1.0	1	0	39.63133640552996
GTF3A	558	6	0.010752688172043012	0.2860106228262494	5	0.008960573476702509	0.9378663630404095	0.18116740088105726	0.5895137456048702	0	0.0	39.63695627739688
APOBEC3D	283	17	0.06007067137809187	6.184391500665371	2	0.007067137809187279	0.5283808206028955	0.20000000000000004	0.7547458735674438	0	0.0	39.642576149263796
ALS2CL	311	2	0.006430868167202572	-0.23087467573735576	0	0.0	-1.0	0.049079754601226995	-0.569387515688971	0	-0.0	39.648196021130715
EIF5	1001	9	0.008991008991008992	0.0753155757298409	0	0.0	-1.0	0.10532276330690826	-0.0759265784724109	0	-0.0	39.65381589299764
DHX40	1016	12	0.011811023622047244	0.41258647152962025	2	0.001968503937007874	-0.5742797517415164	0.109375	-0.040373350392804354	0	-0.0	39.65943576486456
LAMTOR5	463	3	0.0064794816414686825	-0.22506055341571587	3	0.0064794816414686825	0.4012908387601061	0.10286913925822254	-0.09745401184599649	0	0.0	39.66505563673148
SMIM22	10	0	0.0	0	0	0.0	0	0.0	-1.0	1	0	39.6706755085984
RAD54B	1444	11	0.007617728531855956	-0.08892737731907685	2	0.0013850415512465374	-0.7004627616131445	0.07874015748031496	-0.3091551678868333	0	-0.0	39.676295380465326
S100G	283	0	0.0	-1.0	0	0.0	-1.0	0.46153846153846156	3.0494135543864083	0	0.0	39.681915252332246
UAP1L1	688	8	0.011627906976744186	0.3906859060795486	5	0.007267441860465116	0.5716997537449834	0.1694915254237288	0.4870727742096978	0	0.0	39.68753512419917
PACS1	543	4	0.007366482504604052	-0.11897614789803915	1	0.001841620626151013	-0.6017202833972196	0.21690590111642744	0.9030736746823949	0	0.0	39.693154996066085
MARCKSL1	329	1	0.00303951367781155	-0.6364772403561058	0	0.0	-1.0	0.0963327859879584	-0.1548022064918718	1	0	39.69877486793301
AWAT1	276	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	1	0	39.70439473979993
INPP5J	612	5	0.008169934640522876	-0.022884085597702705	0	0.0	-1.0	0.0004972650422675287	-0.9956371310950586	1	0	39.71001461166686
SLC24A2	904	1	0.0011061946902654867	-0.867700234598627	1	0.0011061946902654867	-0.7607678250936839	0.0	-1.0	1	0	39.715634483533776
TAF7L	556	3	0.00539568345323741	-0.35468171984078495	2	0.0035971223021582736	-0.2220651578585981	0.0	-1.0	0	-0.0	39.721254355400696
ZNF830	247	0	0.0	-1.0	0	0.0	-1.0	0.18872549019607843	0.6558263757928081	0	-0.0	39.726874227267615
APOL6	287	34	0.11846689895470383	13.16852121734007	2	0.006968641114982578	0.5070793457512872	0.21298405466970388	0.8686644553366284	0	0.0	39.73249409913454
TRIM72	423	2	0.004728132387706856	-0.43452015166505353	0	0.0	-1.0	0.003903708523096942	-0.9657499178874279	1	0	39.73811397100146
PLIN1	660	3	0.004545454545454545	-0.4563682367143583	3	0.004545454545454545	-0.016973244930410435	0.00682695161769071	-0.9401021740990632	0	-0.0	39.74373384286839
ZCCHC4	162	0	0.0	-1.0	1	0.006172839506172839	0.3349746056500599	0.12612612612612611	0.10659649684433362	0	-0.0	39.7493537147353
OR5B3	68	0	0.0	-1.0	0	0.0	-1.0	0	-1.0	1	0	39.754973586602226
PRAM1	268	3	0.011194029850746268	0.3387946409273266	3	0.011194029850746268	1.42088678487287	0.7827076222980661	5.867264852186583	0	0.0	39.760593458469145
EXOSC6	790	7	0.008860759493670886	0.059737867670744696	2	0.002531645569620253	-0.45249142755617794	0.13503649635036497	0.1847736737590403	0	-0.0	39.76621333033607
NHP2	1717	16	0.009318578916715201	0.11449260731826381	4	0.0023296447291788003	-0.49617731831028605	0.11853448275862069	0.03998947248070465	0	-0.0	39.77183320220299
FSCN3	163	0	0.0	-1.0	1	0.006134969325153374	0.32678457739453814	0.00644122383252818	-0.9434864452957346	0	-0.0	39.77745307406991
OR4N5	164	1	0.006097560975609756	-0.27073787851926107	0	0.0	-1.0	0	-1.0	1	0	39.78307294593683
SEC14L5	428	5	0.011682242990654205	0.39718443835094835	1	0.002336448598130841	-0.4947058735623605	0.11640211640211641	0.021280667155654992	0	-0.0	39.788692817803756
SPANXN5	97	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	39.794312689670676
DEFB133	44	1	0.022727272727272728	1.7181588164282087	0	0.0	-1.0	0.0	-1.0	1	0	39.7999325615376
ZFYVE26	428	0	0.0	-1.0	2	0.004672897196261682	0.010588252875278965	0.2018348623853211	0.7708444595634751	0	-0.0	39.805552433404515
KRBA1	135	0	0.0	-1.0	0	0.0	-1.0	0.10703363914373087	-0.060915816898157275	0	-0.0	39.81117230527144
MRPL2	1168	12	0.010273972602739725	0.2287567252346696	1	0.0008561643835616438	-0.8148408509286732	0.08353808353808354	-0.2670594631290777	0	-0.0	39.81679217713836
MT2A	484	22	0.045454545454545456	4.436317632856417	1	0.002066115702479339	-0.5531696567865502	0.037252153014219906	-0.673159691083973	0	0.0	39.82241204900529
LDLRAD1	104	0	0.0	-1.0	1	0.009615384615384616	1.0794796741856705	0.0	-1.0	1	0	39.828031920872206
GABRE	368	2	0.005434782608695652	-0.3500055004193414	1	0.002717391304347826	-0.41232096164318016	0.04239917269906928	-0.6280011333181739	1	0	39.833651792739126
SPOCK1	726	2	0.0027548209366391185	-0.6705262040693081	3	0.004132231404958678	-0.10633931357310032	0.04636337293538105	-0.593220313284858	1	0	39.839271664606045
AURKAIP1	529	3	0.005671077504725898	-0.321744870002791	0	0.0	-1.0	0.1156677181913775	0.014837256006407912	0	-0.0	39.84489153647297
INSM2	366	3	0.00819672131147541	-0.019680426861957475	6	0.01639344262295082	2.545342395332946	0.0	-1.0	0	0.0	39.85051140833989
BPHL	534	1	0.0018726591760299626	-0.7760318578223948	2	0.003745318352059925	-0.19001540780782877	0.03125	-0.725820957255087	0	-0.0	39.85613128020681
ZNF786	114	0	0.0	-1.0	0	0.0	-1.0	0.19047619047619047	0.671186546254708	0	-0.0	39.86175115207373
MSRB2	622	2	0.003215434083601286	-0.6154373378686778	0	0.0	-1.0	0.0811965811965812	-0.2876031709875764	0	-0.0	39.867371023940656
ADAM22	665	2	0.0030075187969924814	-0.6403037957207783	2	0.0030075187969924814	-0.34957628235997074	0.05649717514124293	-0.5043090752634342	1	0	39.872990895807575
RBM43	255	9	0.03529411764705882	3.221140750217924	1	0.00392156862745098	-0.15189848582231485	0.10655737704918032	-0.06509441162390313	0	0.0	39.8786107676745
ANO10	305	2	0.006557377049180328	-0.21574434148956603	0	0.0	-1.0	0.09912536443148688	-0.1303008789898968	1	0	39.88423063954142
TIGD1	132	2	0.015151515151515152	0.8121058776188058	0	0.0	-1.0	0.07054673721340388	-0.3810420199056637	0	-0.0	39.88985051140834
NAPEPLD	476	4	0.008403361344537815	0.005033511956648544	2	0.004201680672268907	-0.09131980623819451	0.09049773755656108	-0.20599734227717492	1	0	39.89547038327526
KCNQ4	854	7	0.00819672131147541	-0.019680426861957475	2	0.00234192037470726	-0.49352251495243626	0.05735660847880299	-0.4967686397499851	1	0	39.901090255142186
TNR	811	3	0.0036991368680641184	-0.557586974391463	5	0.006165228113440197	0.3333285210561635	0.017595307917888565	-0.8456235301846824	1	0	39.906710127009106
CLDN5	817	6	0.0073439412484700125	-0.12167205931817979	6	0.0073439412484700125	0.5882439616791412	0.05267008046817849	-0.5378869681899929	1	0	39.912329998876025
CDK5R1	839	1	0.0011918951132300357	-0.8574505507475075	2	0.0023837902264600714	-0.48446749436159786	0.12210526315789473	0.0713185333359128	1	0	39.917949870742945
PRPF6	1212	10	0.00825082508250825	-0.013209670603620702	1	0.0008250825082508251	-0.8215628002348929	0.1198394495412844	0.05143889786581334	0	-0.0	39.92356974260987
SPANXC	141	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	39.92918961447679
RPL39	1057	10	0.00946073793755913	0.13149468233529973	4	0.003784295175023652	-0.18158605065161887	0.22479564032697547	0.972296111298557	0	0.0	39.93480948634371
MOB4	418	4	0.009569377990430622	0.14448792270661415	1	0.0023923444976076554	-0.482617497331795	0.09563409563409564	-0.16093232656858208	1	0	39.940429358210636
WNT8B	654	3	0.0045871559633027525	-0.45138078934476517	1	0.0015290519877675841	-0.6693182169490678	0.01818181818181818	-0.8404776478575051	1	0	39.94604923007755
AGPAT4	530	2	0.0037735849056603774	-0.5486830644421088	0	0.0	-1.0	0.07014028056112223	-0.38460816057254	1	0	39.951669101944475
OR52E8	70	0	0.0	-1.0	0	0.0	-1.0	0	-1.0	1	0	39.957288973811394
ZNF564	56	0	0.0	-1.0	0	0.0	-1.0	0.042857142857142864	-0.6239830270926906	0	-0.0	39.96290884567832
NR0B1	837	4	0.0047789725209080045	-0.4284397231883337	3	0.0035842293906810036	-0.22485345478383614	0.0	-1.0	0	-0.0	39.96852871754524
APAF1	1650	25	0.015151515151515152	0.8121058776188058	8	0.0048484848484848485	0.04856187207422892	0.48623853211009177	3.2661252889483716	0	0.0	39.97414858941216
CYP2A6	601	3	0.004991680532445923	-0.4030000602853186	1	0.0016638935108153079	-0.6401565954820138	0.0	-1.0	1	0	39.97976846127908
PLAG1	684	2	0.0029239766081871343	-0.6502953569507568	1	0.0014619883040935672	-0.6838218039249858	0.1568627450980392	0.3762712733862301	0	-0.0	39.985388333146005
HRNR	464	3	0.00646551724137931	-0.22673068153335443	1	0.0021551724137931034	-0.5339097281997636	0.07142857142857141	-0.37330504515448465	0	-0.0	39.991008205012925
SLC50A1	418	1	0.0023923444976076554	-0.7138780193233464	2	0.004784688995215311	0.034765005336410075	0.15267175572519084	0.3395006668453767	1	0	39.996628076879844
RUNDC3B	311	4	0.012861736334405145	0.5382506485252885	1	0.003215434083601286	-0.304611298664599	0.031945788964181994	-0.7197162931862264	0	-0.0	40.00224794874676
DBF4B	370	2	0.005405405405405406	-0.3535189842008584	0	0.0	-1.0	0.10714285714285715	-0.05995756773172665	0	-0.0	40.00786782061369
CCDC179	18	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	40.01348769248061
CDC37	853	10	0.011723329425556858	0.40209833438266335	3	0.0035169988276670576	-0.23939313206807833	0.11217183770883055	-0.015834653249763235	0	0.0	40.019107564347536
SLC25A33	628	2	0.0031847133757961785	-0.6191115034304421	0	0.0	-1.0	0.056910569105691054	-0.500682068497069	1	0	40.024727436214455
TBK1	1544	58	0.03756476683937824	3.492708095547143	13	0.008419689119170985	0.8208915281729445	0.15132924335378323	0.32772182662567295	0	0.0	40.030347308081375
EWSR1	1524	5	0.0032808398950131233	-0.60761486901955	4	0.0026246719160104987	-0.43237300232202175	0.11710526315789474	0.02744988649672679	1	0	40.035967179948294
TMLHE	565	8	0.01415929203539823	0.6934369971375742	4	0.007079646017699115	0.5310859194004227	0.12878787878787878	0.1299499943426719	0	0.0	40.04158705181522
RAB3GAP1	573	4	0.006980802792321117	-0.16510305114945073	1	0.0017452006980802793	-0.6225726245806114	0.1037037037037037	-0.09013176926132564	0	-0.0	40.04720692368214
KRT26	195	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	40.05282679554906
STK32B	794	4	0.005037783375314861	-0.3974862069378278	0	0.0	-1.0	0.05710102489019034	-0.4990110609873331	0	-0.0	40.05844666741598
ITPKC	320	0	0.0	-1.0	4	0.0125	1.7033235764413717	0.0892018779342723	-0.21736686390184448	0	0.0	40.064066539282905
MUC6	486	1	0.00205761316872428	-0.7539115474838659	3	0.006172839506172839	0.3349746056500599	0.0	-1.0	1	0	40.069686411149824
MLXIPL	708	6	0.00847457627118644	0.013550745108823573	3	0.00423728813559322	-0.08361912663004359	0.015906680805938496	-0.8604390874681249	0	-0.0	40.07530628301675
CLNS1A	922	1	0.0010845986984815619	-0.8702830933591744	1	0.0010845986984815619	-0.7654383013933734	0.1501597444089457	0.31746095938769725	0	-0.0	40.08092615488367
RPA2	965	7	0.007253886010362694	-0.1324425746529655	2	0.002072538860103627	-0.5517805469112752	0.1659634317862166	0.4561182354497772	0	-0.0	40.08654602675059
SAFB2	601	4	0.0066555740432612314	-0.20400008038042472	0	0.0	-1.0	0.13930348258706468	0.2222110562161298	0	-0.0	40.09216589861751
SLC37A4	444	1	0.0022522522522522522	-0.7306329100836911	3	0.006756756756756757	0.46125598726560624	0.05286343612334802	-0.5361905179997947	1	0	40.097785770484435
MAGEA10	316	1	0.0031645569620253164	-0.6215221901175912	2	0.006329113924050633	0.3687714311095551	0.0	-1.0	0	-0.0	40.103405642351355
PDZD7	427	1	0.00234192037470726	-0.7199086933891308	0	0.0	-1.0	0.022727272727272728	-0.8005970598218813	0	-0.0	40.109025514218274
ZNF460	111	0	0.0	-1.0	0	0.0	-1.0	0.08760951188986232	-0.23133785263003107	0	-0.0	40.11464538608519
GRTP1	874	1	0.0011441647597254005	-0.8631590527198614	2	0.002288329519450801	-0.5051123887521517	0.04253308128544424	-0.6268262556212904	0	-0.0	40.12026525795212
SMIM17	93	0	0.0	-1.0	0	0.0	-1.0	0.019390581717451522	-0.8298722837261482	1	0	40.12588512981904
NEUROD1	1336	2	0.0014970059880239522	-0.8209595989179025	7	0.005239520958083832	0.13312964281973647	0.0	-1.0	0	-0.0	40.131505001685966
MUC4	605	7	0.011570247933884297	0.38378994290890617	4	0.006611570247933884	0.4298570982830394	0.007142857142857144	-0.9373305045154484	1	0	40.137124873552885
RCBTB2	789	8	0.010139416983523447	0.21266400935707147	3	0.0038022813688212928	-0.17769625051213037	0.2609603340292276	1.289595346512844	0	0.0	40.142744745419805
B3GAT2	340	2	0.0058823529411764705	-0.296476541630346	0	0.0	-1.0	0.01903114186851211	-0.8330259116847588	1	0	40.148364617286724
NKAIN4	204	1	0.004901960784313725	-0.4137304513586217	0	0.0	-1.0	0.004115226337448559	-0.9638941178278304	1	0	40.15398448915365
EBLN1	74	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	40.15960436102057
NOXA1	411	5	0.012165450121654502	0.45497552217568354	2	0.004866180048661801	0.05238874022048526	0.0411522633744856	-0.6389411782783038	1	0	40.16522423288749
SYNE2	1179	7	0.005937234944868533	-0.2899127095335977	5	0.004240882103477523	-0.08284187398087489	0.09635416666666667	-0.15461461820318476	1	0	40.17084410475441
SHMT2	1607	9	0.005600497822028625	-0.33018612862130015	4	0.002489110143123833	-0.4616903892587188	0.15104166666666666	0.32519870660041295	1	0	40.176463976621335
EIF4G2	1426	12	0.008415147265077139	0.006443096124890704	4	0.002805049088359046	-0.39336357330908917	0.15944511046412058	0.39892824823710393	0	0.0	40.182083848488254
C15orf32	41	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	40.18770372035518
ARHGAP32	876	4	0.0045662100456621	-0.4538858998957024	4	0.0045662100456621	-0.012484538286257065	0.04519774011299435	-0.6034472602107472	1	0	40.1933235922221
C8orf86	90	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	40.19894346408902
CDK1	3116	22	0.007060333761232349	-0.1555912277591444	13	0.00417201540436457	-0.09773539168837413	0.08443908323281062	-0.2591543356470383	0	-0.0	40.20456333595594
MSMO1	692	5	0.0072254335260115606	-0.1358454629852516	2	0.002890173410404624	-0.3749540863719373	0.03839232153569286	-0.6631561610428424	1	0	40.210183207822865
CEP55	787	2	0.0025412960609911056	-0.6960635630931609	0	0.0	-1.0	0.08706467661691542	-0.23611808986491895	0	-0.0	40.215803079689785
VKORC1L1	1006	3	0.002982107355864811	-0.6433429783613086	4	0.003976143141153081	-0.14009588025721792	0.05963302752293578	-0.47679595512897327	1	0	40.221422951556704
PVALB	2041	5	0.002449779519843214	-0.7070088487926477	3	0.0014698677119059284	-0.6821177568123816	0.021533161068044787	-0.8110738723549265	0	-0.0	40.22704282342362
HOXA7	648	0	0.0	-1.0	4	0.006172839506172839	0.3349746056500599	0.035143769968051124	-0.6916580733347941	0	-0.0	40.23266269529055
TMED3	393	1	0.002544529262086514	-0.695676875514399	0	0.0	-1.0	0.16029593094944514	0.40639311691595353	1	0	40.23828256715747
ITGB6	884	2	0.0022624434389140274	-0.72941405447321	7	0.007918552036199095	0.7125126728587873	0.002352941176470588	-0.9793559308992066	1	0	40.243902439024396
TXNL4B	696	3	0.004310344827586207	-0.4844871210222363	1	0.0014367816091954023	-0.6892731521331757	0.14354066985645933	0.2593869905986436	0	-0.0	40.24952231089131
WDR48	1126	10	0.008880994671403197	0.062157974447967806	4	0.003552397868561279	-0.23173752712145748	0.12727272727272726	0.1166564649974639	0	-0.0	40.255142182758235
ECE1	496	4	0.008064516129032258	-0.03549203288031307	1	0.0020161290322580645	-0.5639800683159079	0.10702875399361023	-0.060958677883237104	1	0	40.260762054625154
RPS7	1414	13	0.009193776520509194	0.09956636704167988	3	0.0021216407355021216	-0.5411614863182962	0.1867403314917127	0.6384091305684969	0	0.0	40.26638192649208
GRIN2A	1609	5	0.003107520198881293	-0.6283437292640113	4	0.002486016159105034	-0.46235951245417106	0.005625879043600562	-0.9506400598152618	1	0	40.272001798359
THBS2	916	12	0.013100436681222707	0.5667989684215001	4	0.004366812227074236	-0.055607484212621384	0.05170975813177648	-0.5463125764754734	0	-0.0	40.27762167022592
KIF13A	847	2	0.0023612750885478157	-0.717593889202264	2	0.0023612750885478157	-0.48933675061320026	0.08628318584070796	-0.2429746784388242	1	0	40.28324154209284
OR4C46	116	0	0.0	-1.0	0	0.0	-1.0	0	-1.0	1	0	40.28886141395976
SFPQ	1220	10	0.00819672131147541	-0.019680426861957475	1	0.000819672131147541	-0.8227328802333527	0.12125468164794008	0.06385576136228435	0	-0.0	40.294481285826684
MYH6	2007	9	0.004484304932735426	-0.46368166850743864	10	0.004982561036372696	0.07755797765475693	0.0005815080441946113	-0.9948980057950161	0	-0.0	40.300101157693604
SPR	527	5	0.009487666034155597	0.13471525543492577	0	0.0	-1.0	0.07663551401869159	-0.3276207400349048	0	-0.0	40.30572102956052
NELFE	556	2	0.0035971223021582736	-0.56978781322719	9	0.01618705035971223	2.5007067896363084	0.09403669724770643	-0.1749474677033809	0	0.0	40.31134090142744
PAK6	940	3	0.0031914893617021275	-0.6183011023739112	4	0.00425531914893617	-0.07971963355187354	0.022950819672131147	-0.7986357194266869	0	-0.0	40.31696077329437
CSNK1A1L	539	2	0.0037105751391465678	-0.5562189687464149	1	0.0018552875695732839	-0.5987645897675143	0.038461538461538464	-0.6625488704677993	0	-0.0	40.32258064516129
COL22A1	652	3	0.004601226993865031	-0.44969790833048534	0	0.0	-1.0	0.0	-1.0	1	0	40.328200517028215
ZNF132	167	1	0.005988023952095809	-0.2838383956716096	0	0.0	-1.0	0.06750241080038573	-0.4077521159608436	0	-0.0	40.333820388895134
OLIG2	1208	1	0.0008278145695364238	-0.9009942152956613	5	0.0041390728476821195	-0.10485974290020807	0.0035046728971962625	-0.969250948477206	0	-0.0	40.33944026076205
NSUN6	856	7	0.008177570093457943	-0.021970893154336226	2	0.002336448598130841	-0.4947058735623605	0.13245033112582782	0.16208335997843948	0	-0.0	40.34506013262897
SLC16A14	267	4	0.0149812734082397	0.7917451374208417	1	0.003745318352059925	-0.19001540780782877	0.026484751203852328	-0.7676299605628988	1	0	40.3506800044959
UGT1A5	378	1	0.0026455026455026454	-0.6836005610506847	0	0.0	-1.0	0	-1.0	1	0	40.35629987636282
CUL1	2256	24	0.010638297872340425	0.2723296587536296	7	0.0031028368794326243	-0.3289622327982411	0.12352168199737187	0.08374580890499132	0	0.0	40.36191974822974
NADSYN1	815	6	0.007361963190184049	-0.11951665332877658	6	0.007361963190184049	0.5921414928734458	0.20652173913043478	0.8119658477055123	0	0.0	40.36753962009666
SEMA3F	745	2	0.0026845637583892616	-0.6789288914823055	3	0.004026845637583893	-0.12913065993835005	0.08204966991512103	-0.28011840144435285	1	0	40.373159491963584
KRTDAP	381	1	0.0026246719160104987	-0.68609189521564	1	0.0026246719160104987	-0.43237300232202175	0.0	-1.0	1	0	40.3787793638305
ATAD3B	527	2	0.003795066413662239	-0.5461138978260296	1	0.0018975332068311196	-0.5896282995914426	0.146031746031746	0.281243018795276	1	0	40.38439923569743
MAGEB18	117	1	0.008547008547008548	0.022213571990095677	3	0.02564102564102564	4.545279131161788	0.0	-1.0	0	0.0	40.39001910756434
OR14K1	31	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	1	0	40.39563897943127
WDR7	855	9	0.010526315789473684	0.25893671497727555	2	0.0023391812865497076	-0.49411488627997724	0.17482517482517482	0.5338687706009121	0	0.0	40.40125885129819
C10orf53	61	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	40.406878723165114
