ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
231111_at	1.86e-02	7.83e-03	-2.7146177	-3.399955	-0.3015755	SCYL3
233502_at	1.86e-02	7.84e-03	-2.7143595	-3.400608	-0.4530875	
221492_s_at	1.86e-02	7.84e-03	-2.7142598	-3.40086	-0.2389178	ATG3
211442_x_at	1.86e-02	7.84e-03	2.7141369	-3.401171	0.2467096	CYP3A43
234402_at	1.86e-02	7.84e-03	2.7140438	-3.401406	0.6154416	YME1L1
220818_s_at	1.86e-02	7.85e-03	2.7139706	-3.401591	0.1524127	TRPC4
224792_at	1.86e-02	7.85e-03	-2.7139285	-3.401697	-0.1832973	TNKS1BP1
203884_s_at	1.86e-02	7.85e-03	2.7138315	-3.401942	0.2599437	RAB11FIP2
232671_at	1.87e-02	7.86e-03	2.713533	-3.402696	0.2026314	SLFNL1-AS1
243608_at	1.87e-02	7.86e-03	-2.7133758	-3.403094	-0.4048505	COG2
234291_s_at	1.87e-02	7.86e-03	2.7133281	-3.403214	0.1871482	SLC6A20
228695_at	1.87e-02	7.86e-03	-2.7132989	-3.403288	-0.1961705	C8orf46
1567878_at	1.87e-02	7.86e-03	-2.713227	-3.403469	-0.2067528	DEFB114
228815_s_at	1.87e-02	7.86e-03	2.7131766	-3.403597	0.1893503	REPIN1
207643_s_at	1.87e-02	7.87e-03	2.7128633	-3.404388	0.2247827	TNFRSF1A
217679_x_at	1.87e-02	7.88e-03	2.7126581	-3.404907	0.1904015	
214884_at	1.87e-02	7.88e-03	2.7126237	-3.404993	0.3047221	MCF2
216728_at	1.87e-02	7.88e-03	-2.7125771	-3.405111	-0.2887542	
239388_at	1.87e-02	7.88e-03	2.7122787	-3.405865	0.428189	RNASET2
219449_s_at	1.87e-02	7.89e-03	-2.7122084	-3.406042	-0.2485428	TMEM70
240887_at	1.87e-02	7.90e-03	-2.711623	-3.407521	-0.19769	LOC100506470
234528_at	1.88e-02	7.90e-03	2.7115325	-3.407749	0.1662599	
1555074_a_at	1.88e-02	7.91e-03	-2.7112781	-3.408391	-0.2591443	KCNH5
1557576_at	1.88e-02	7.91e-03	2.7112117	-3.408559	0.512597	PAQR3
234427_at	1.88e-02	7.91e-03	2.7111817	-3.408635	0.7133405	YME1L1
207593_at	1.88e-02	7.91e-03	2.7111307	-3.408763	0.2197485	ABCG4
222991_s_at	1.88e-02	7.91e-03	-2.7110384	-3.408996	-0.2053402	UBQLN1
219866_at	1.88e-02	7.91e-03	2.7109688	-3.409172	0.2215268	CLIC5
226786_at	1.88e-02	7.91e-03	-2.7109687	-3.409172	-0.3465259	RFX1
1556017_at	1.88e-02	7.91e-03	-2.7109202	-3.409295	-0.212274	NBEAL2
214142_at	1.88e-02	7.92e-03	2.7108578	-3.409452	0.1922972	ZG16
233828_at	1.88e-02	7.92e-03	-2.7107706	-3.409672	-0.2956372	LOC105373860
1562902_at	1.88e-02	7.92e-03	-2.71074	-3.40975	-0.4591099	LOC101927723
208898_at	1.88e-02	7.92e-03	-2.7106314	-3.410024	-0.2960064	ATP6V1D
217043_s_at	1.88e-02	7.92e-03	2.7104793	-3.410408	0.302447	MFN1
201870_at	1.88e-02	7.93e-03	-2.7103188	-3.410813	-0.3109418	TOMM34
221787_at	1.88e-02	7.93e-03	-2.7101082	-3.411344	-0.3095603	C6orf120
223192_at	1.88e-02	7.93e-03	-2.7100276	-3.411548	-0.1903307	SLC25A28
224805_s_at	1.88e-02	7.94e-03	2.7097383	-3.412278	0.3416805	FAM219B
239794_at	1.88e-02	7.94e-03	2.7096852	-3.412412	0.4771768	
230651_at	1.88e-02	7.94e-03	-2.7096838	-3.412415	-0.3150767	
215869_at	1.88e-02	7.94e-03	2.709527	-3.412811	0.4421387	
1565829_at	1.88e-02	7.95e-03	2.7093629	-3.413225	0.2472195	CEP295
240620_at	1.89e-02	7.95e-03	-2.7092792	-3.413436	-0.2415988	
206008_at	1.89e-02	7.95e-03	2.7091961	-3.413646	0.2488113	TGM1
1562895_at	1.89e-02	7.95e-03	2.7091661	-3.413721	0.3008024	LOC101927502
231672_at	1.89e-02	7.95e-03	2.709145	-3.413775	0.9543855	LOC100653086
228150_at	1.89e-02	7.96e-03	2.709053	-3.414007	0.3728774	SEC16B
219140_s_at	1.89e-02	7.96e-03	2.7088763	-3.414453	0.1878267	RBP4
224494_x_at	1.89e-02	7.96e-03	-2.7088525	-3.414513	-0.2374225	HSD17B14
1553831_at	1.89e-02	7.96e-03	2.7087182	-3.414851	0.2121687	APOBEC3D
1564438_at	1.89e-02	7.97e-03	2.7085621	-3.415245	0.3445167	
227526_at	1.89e-02	7.97e-03	-2.708441	-3.415551	-0.3011965	CDON
205341_at	1.89e-02	7.97e-03	2.7084049	-3.415642	0.2063585	EHD2
209306_s_at	1.89e-02	7.97e-03	-2.7083656	-3.415741	-0.3577947	SWAP70
204614_at	1.89e-02	7.97e-03	-2.7082304	-3.416082	-0.6849552	SERPINB2
208232_x_at	1.89e-02	7.98e-03	2.7081197	-3.416361	0.1741088	NRG1
224272_at	1.89e-02	7.98e-03	-2.7080472	-3.416544	-0.1330993	RACGAP1P
217080_s_at	1.89e-02	7.98e-03	-2.7079812	-3.41671	-0.4649299	HOMER2
1557067_s_at	1.89e-02	7.98e-03	2.7079612	-3.416761	0.3755753	LUC7L
209808_x_at	1.89e-02	7.98e-03	2.7078828	-3.416958	0.2973865	ING1
211058_x_at	1.89e-02	7.98e-03	2.7077883	-3.417197	0.1802065	TUBA1B
37953_s_at	1.89e-02	7.99e-03	-2.7077	-3.417419	-0.2142738	ASIC1
211195_s_at	1.89e-02	7.99e-03	2.7074737	-3.41799	0.1751754	TP63
52651_at	1.90e-02	8.00e-03	2.7070809	-3.41898	0.330545	COL8A2
237421_at	1.90e-02	8.00e-03	-2.7070009	-3.419182	-0.3132701	
1553780_at	1.90e-02	8.01e-03	-2.7068171	-3.419646	-0.2044484	LINC00638
236446_at	1.90e-02	8.01e-03	2.7068055	-3.419675	0.3624397	
236404_at	1.90e-02	8.01e-03	2.7067797	-3.41974	0.2761069	
226327_at	1.90e-02	8.01e-03	2.7065771	-3.420251	0.2793765	ZNF507
220526_s_at	1.90e-02	8.02e-03	2.7060522	-3.421574	0.2408164	MRPL20
239172_x_at	1.90e-02	8.03e-03	2.7059394	-3.421858	0.2958309	MDFIC
203904_x_at	1.90e-02	8.03e-03	2.7057999	-3.42221	0.4045124	CD82
226424_at	1.90e-02	8.03e-03	-2.705782	-3.422255	-0.3169365	CAPS
213366_x_at	1.90e-02	8.03e-03	-2.7057769	-3.422268	-0.315088	ATP5C1
220237_at	1.90e-02	8.03e-03	-2.7057635	-3.422301	-0.3423188	ATG3
217916_s_at	1.90e-02	8.03e-03	-2.705533	-3.422882	-0.2665122	FAM49B
204910_s_at	1.90e-02	8.04e-03	-2.7054316	-3.423138	-0.2004969	TRIM3
220872_at	1.90e-02	8.04e-03	2.7051738	-3.423787	0.3301175	PRO2964
211049_at	1.91e-02	8.05e-03	2.7049567	-3.424334	0.2463404	TLX2
239502_at	1.91e-02	8.05e-03	-2.7049322	-3.424396	-0.2274416	
213006_at	1.91e-02	8.05e-03	2.7047728	-3.424798	0.5584899	CEBPD
236678_at	1.91e-02	8.06e-03	2.7045997	-3.425234	0.3834691	
229624_at	1.91e-02	8.06e-03	-2.7044727	-3.425554	-0.316029	OPA3
1569540_at	1.91e-02	8.06e-03	2.704346	-3.425873	0.7687225	
227024_s_at	1.91e-02	8.06e-03	-2.7042822	-3.426034	-0.3350508	MRPL55
229206_at	1.91e-02	8.07e-03	2.7041597	-3.426342	0.4190819	
213444_at	1.91e-02	8.07e-03	-2.704063	-3.426586	-0.2510687	ZNF862
204403_x_at	1.91e-02	8.08e-03	2.7034932	-3.428021	0.2502548	LOC100294033///TCAF1
228041_at	1.91e-02	8.08e-03	-2.7034435	-3.428146	-0.2852815	AASDH
233641_s_at	1.91e-02	8.08e-03	2.7034205	-3.428204	0.2528594	FAM167A
212947_at	1.91e-02	8.08e-03	2.703391	-3.428278	0.4136422	SLC9A8
202673_at	1.91e-02	8.09e-03	2.7031652	-3.428847	0.3781645	DPM1
202883_s_at	1.91e-02	8.09e-03	-2.7030105	-3.429237	-0.3034379	PPP2R1B
228259_s_at	1.91e-02	8.09e-03	-2.702896	-3.429525	-0.3888738	EPB41L4A-AS1
222726_s_at	1.92e-02	8.10e-03	2.7028104	-3.42974	0.4698364	EXOC5
205146_x_at	1.92e-02	8.10e-03	-2.702525	-3.430459	-0.2482294	APBA3
223323_x_at	1.92e-02	8.11e-03	2.7023895	-3.4308	0.355669	TRPM7
226889_at	1.92e-02	8.11e-03	-2.7023128	-3.430993	-0.3174524	WDR35
244167_at	1.92e-02	8.11e-03	2.7022122	-3.431246	0.4530351	
239154_at	1.92e-02	8.13e-03	2.7014401	-3.43319	0.2965684	
220508_at	1.92e-02	8.13e-03	2.7014339	-3.433205	0.1729602	CCT8L2
1556461_at	1.92e-02	8.13e-03	2.7014144	-3.433254	0.2475041	
1562600_at	1.92e-02	8.13e-03	2.70135	-3.433417	0.3513946	
1553718_at	1.92e-02	8.13e-03	-2.7012471	-3.433675	-0.4436587	ZNF548
242824_at	1.92e-02	8.14e-03	-2.7009617	-3.434394	-0.2217166	
233710_at	1.92e-02	8.14e-03	-2.7009249	-3.434486	-0.1856711	
1552955_at	1.92e-02	8.14e-03	2.7008519	-3.43467	0.2176376	LINC00208
205869_at	1.93e-02	8.14e-03	-2.7006761	-3.435112	-0.2036671	PRSS2///PRSS1
239398_at	1.93e-02	8.15e-03	-2.7004609	-3.435654	-0.5417845	KLHL31
202332_at	1.93e-02	8.15e-03	2.7003946	-3.435821	0.3082851	LOC400927-CSNK1E///CSNK1E
1557727_at	1.93e-02	8.15e-03	2.7003348	-3.435971	0.4549203	PCBP1-AS1
236406_at	1.93e-02	8.15e-03	-2.7002706	-3.436133	-0.2259714	ZNF324B
231928_at	1.93e-02	8.16e-03	-2.7000688	-3.43664	-0.2068961	HES2
212093_s_at	1.93e-02	8.16e-03	2.6998393	-3.437217	0.2459574	MTUS1
231779_at	1.93e-02	8.16e-03	2.6998118	-3.437287	0.3236972	IRAK2
231754_at	1.93e-02	8.16e-03	2.6998066	-3.4373	0.170659	PCDHGC4
237650_at	1.93e-02	8.17e-03	2.6997038	-3.437558	0.5257468	
1561004_at	1.93e-02	8.17e-03	2.6996522	-3.437688	0.60795	PRKCQ-AS1
241396_at	1.93e-02	8.17e-03	2.6996008	-3.437817	0.3647858	NEDD4L
203622_s_at	1.93e-02	8.17e-03	-2.6994809	-3.438119	-0.2846651	PNO1
214191_at	1.93e-02	8.18e-03	-2.699303	-3.438567	-0.2079934	ICA1
213352_at	1.93e-02	8.18e-03	2.6992565	-3.438683	0.5109795	TMCC1
225359_at	1.93e-02	8.18e-03	-2.6991431	-3.438969	-0.3925682	DNAJC19
233501_at	1.93e-02	8.18e-03	2.698956	-3.439439	0.1950693	
222194_at	1.93e-02	8.19e-03	2.6988586	-3.439684	0.1952266	FAM66D
212542_s_at	1.93e-02	8.19e-03	2.6987991	-3.439834	0.1844744	PHIP
1552641_s_at	1.94e-02	8.19e-03	2.6985683	-3.440414	0.2661477	ATAD3B///ATAD3A
212800_at	1.94e-02	8.19e-03	2.6985129	-3.440553	0.263645	STX6
233442_at	1.94e-02	8.19e-03	2.6984948	-3.440599	0.1975307	
220390_at	1.94e-02	8.19e-03	-2.6984534	-3.440703	-0.4047366	AGBL2
231869_at	1.94e-02	8.20e-03	-2.6984394	-3.440738	-0.4080549	KIAA1586
214106_s_at	1.94e-02	8.20e-03	-2.6981908	-3.441363	-0.1976969	GMDS
221782_at	1.94e-02	8.20e-03	-2.6981817	-3.441386	-0.425459	DNAJC10
200001_at	1.94e-02	8.20e-03	-2.6981375	-3.441497	-0.2482839	CAPNS1
224412_s_at	1.94e-02	8.21e-03	-2.6979326	-3.442012	-0.437866	TRPM6
1567101_at	1.94e-02	8.21e-03	-2.697905	-3.442082	-0.5122286	
244187_at	1.94e-02	8.21e-03	2.6978662	-3.442179	0.4844279	
1558607_at	1.94e-02	8.21e-03	2.6977416	-3.442492	0.1846026	PAPPA
228842_at	1.94e-02	8.21e-03	2.6975847	-3.442887	0.3345162	
218767_at	1.94e-02	8.22e-03	-2.6975477	-3.44298	-0.2819302	REXO4
1560445_x_at	1.94e-02	8.22e-03	2.6974047	-3.443339	0.2772915	ARHGEF1
212729_at	1.94e-02	8.22e-03	2.6973864	-3.443385	0.375432	DLG3
237836_at	1.94e-02	8.22e-03	2.6972182	-3.443808	0.2756884	
1564639_at	1.94e-02	8.22e-03	2.6971802	-3.443904	0.538847	LOC100291323
234748_x_at	1.94e-02	8.23e-03	2.6970759	-3.444166	0.1838663	KIF20B
231165_at	1.94e-02	8.23e-03	2.6970239	-3.444296	0.4597201	
1558322_a_at	1.94e-02	8.23e-03	2.697002	-3.444351	0.9664536	PAQR9
219512_at	1.94e-02	8.23e-03	-2.6968881	-3.444638	-0.3451268	DSN1
234747_at	1.94e-02	8.23e-03	2.6967327	-3.445028	0.2862122	TRAPPC11
219861_at	1.94e-02	8.24e-03	2.6966044	-3.445351	0.4821687	DNAJC17
229077_at	1.94e-02	8.24e-03	-2.6965959	-3.445372	-0.3157455	KATNB1
228891_at	1.94e-02	8.24e-03	-2.6965727	-3.44543	-0.2782288	SEMA4D
226790_at	1.95e-02	8.25e-03	-2.6962231	-3.446309	-0.4540342	MORN2
224248_x_at	1.95e-02	8.25e-03	2.6960575	-3.446725	0.1272255	FAM192A
237101_at	1.95e-02	8.25e-03	2.6959331	-3.447037	0.2038126	GHSR
204270_at	1.95e-02	8.26e-03	2.6956437	-3.447764	0.5288503	SKI
223364_s_at	1.95e-02	8.26e-03	-2.6954693	-3.448202	-0.2071239	DHX37
209407_s_at	1.95e-02	8.27e-03	2.6953944	-3.448391	0.2225565	DEAF1
219735_s_at	1.95e-02	8.27e-03	-2.6953126	-3.448596	-0.5280087	TFCP2L1
238675_x_at	1.95e-02	8.27e-03	-2.6952327	-3.448797	-0.282978	BTF3L4
236953_s_at	1.95e-02	8.27e-03	-2.6951715	-3.44895	-0.3864974	NHLRC3
213460_x_at	1.95e-02	8.27e-03	-2.6951606	-3.448978	-0.3392875	NSUN5P2///NSUN5P1
239477_at	1.95e-02	8.27e-03	-2.6950767	-3.449188	-0.6728143	EFHB
234620_at	1.95e-02	8.27e-03	2.6950241	-3.449321	0.1471417	
206411_s_at	1.95e-02	8.28e-03	2.6949298	-3.449558	0.2209059	ABL2
228876_at	1.95e-02	8.28e-03	-2.6947904	-3.449908	-0.1908076	BAIAP2L2
232401_at	1.95e-02	8.28e-03	2.694613	-3.450353	0.1983749	KCNS2
225781_at	1.95e-02	8.28e-03	2.6945878	-3.450416	0.2386471	MAPK9
235735_at	1.95e-02	8.29e-03	-2.6945189	-3.450589	-0.2652698	TNFSF8
1561215_at	1.95e-02	8.29e-03	-2.6943339	-3.451054	-0.2423422	
217782_s_at	1.96e-02	8.29e-03	2.6942855	-3.451176	0.4236584	GPS1
210852_s_at	1.96e-02	8.29e-03	-2.6941643	-3.45148	-0.3610921	AASS
230335_at	1.96e-02	8.30e-03	2.6940411	-3.451789	0.1792874	C9orf50
229627_at	1.96e-02	8.30e-03	2.6940373	-3.451799	0.4070474	CCDC180///LOC100499484-C9ORF174
226613_at	1.96e-02	8.30e-03	-2.6939679	-3.451973	-0.2876685	GATSL3
224082_at	1.96e-02	8.30e-03	2.6938383	-3.452298	0.4163361	
219314_s_at	1.96e-02	8.30e-03	-2.6937341	-3.45256	-0.206433	ZNF219
207819_s_at	1.96e-02	8.30e-03	-2.6936907	-3.452669	-0.7246014	ABCB4
208474_at	1.96e-02	8.31e-03	2.6935532	-3.453014	0.1932488	CLDN6
1559340_at	1.96e-02	8.31e-03	2.6933136	-3.453615	0.1946864	
243967_at	1.96e-02	8.31e-03	2.6933	-3.45365	0.3709725	AFF3
206030_at	1.96e-02	8.32e-03	2.6931918	-3.453921	0.2014586	ASPA
226870_at	1.96e-02	8.32e-03	-2.6928467	-3.454788	-0.2706739	COMTD1
240589_at	1.96e-02	8.32e-03	2.6928328	-3.454822	0.1782797	LINC00313
215904_at	1.96e-02	8.33e-03	2.6927584	-3.455009	0.249437	AFDN
1552485_at	1.96e-02	8.33e-03	2.6926856	-3.455192	0.492741	LACTB
227658_s_at	1.96e-02	8.33e-03	2.6926259	-3.455342	0.3697298	PLEKHA3
201619_at	1.96e-02	8.33e-03	2.6925674	-3.455489	0.1867349	PRDX3
212258_s_at	1.96e-02	8.33e-03	2.6924472	-3.45579	0.2045254	SMARCA2
230918_at	1.96e-02	8.33e-03	2.692434	-3.455823	0.4514572	GALK2
213153_at	1.96e-02	8.33e-03	2.6924104	-3.455882	0.1548749	SETD1B
32837_at	1.96e-02	8.33e-03	2.6924038	-3.455899	0.3028412	AGPAT2
218670_at	1.96e-02	8.34e-03	-2.6922066	-3.456394	-0.2863737	PUS1
217678_at	1.97e-02	8.34e-03	2.6920467	-3.456795	0.4863951	SLC7A11
216415_at	1.97e-02	8.34e-03	-2.6919651	-3.457	-0.4529093	DNAH3
226822_at	1.97e-02	8.35e-03	2.6919193	-3.457115	0.3641398	STOX2
206468_s_at	1.97e-02	8.35e-03	2.6918709	-3.457236	0.3207628	METTL13
207840_at	1.97e-02	8.35e-03	-2.6916508	-3.457788	-0.7114759	CD160
221940_at	1.97e-02	8.35e-03	-2.6915597	-3.458017	-0.3288504	RPUSD2
227728_at	1.97e-02	8.36e-03	-2.6914863	-3.458201	-0.2516515	PPM1A
1552878_at	1.97e-02	8.36e-03	-2.6913858	-3.458453	-0.118546	ATOH7
202802_at	1.97e-02	8.36e-03	-2.6913726	-3.458486	-0.2200478	DHPS
1553769_at	1.97e-02	8.36e-03	2.6912578	-3.458774	0.1462399	SLAMF9
206518_s_at	1.97e-02	8.36e-03	-2.6911131	-3.459137	-0.5495993	RGS9
209146_at	1.97e-02	8.37e-03	-2.6909707	-3.459494	-0.2631025	MSMO1
215067_x_at	1.97e-02	8.37e-03	2.6908266	-3.459856	0.1401406	PRDX2
205391_x_at	1.97e-02	8.37e-03	2.6907931	-3.45994	0.7258854	ANK1
215824_at	1.97e-02	8.37e-03	2.6907253	-3.46011	0.2440343	
224261_at	1.97e-02	8.38e-03	2.6905329	-3.460593	0.2940371	
233785_at	1.97e-02	8.38e-03	2.6902995	-3.461178	0.1768267	ADAMTS9
201618_x_at	1.98e-02	8.39e-03	-2.690029	-3.461856	-0.2996552	GPAA1
1569683_at	1.98e-02	8.40e-03	-2.6896936	-3.462697	-0.252501	XYLB
233734_s_at	1.98e-02	8.40e-03	2.6896547	-3.462795	0.2559551	OSBPL5
241363_at	1.98e-02	8.40e-03	-2.6896139	-3.462897	-0.2471367	EXD3
1564194_a_at	1.98e-02	8.40e-03	-2.6895767	-3.46299	-0.1882007	MS4A15
204767_s_at	1.98e-02	8.41e-03	2.6892766	-3.463743	0.4134069	FEN1
237993_at	1.98e-02	8.41e-03	2.6892601	-3.463784	0.166037	CHCHD5
1556151_at	1.98e-02	8.41e-03	-2.6890291	-3.464363	-0.2767028	ITFG1
1560509_at	1.98e-02	8.41e-03	2.688983	-3.464479	0.267499	
225486_at	1.98e-02	8.42e-03	-2.6887839	-3.464978	-0.2156998	ARID2
241822_at	1.98e-02	8.43e-03	-2.6883697	-3.466016	-0.2128573	SIX5
1558934_a_at	1.98e-02	8.43e-03	-2.6881118	-3.466662	-0.4772717	GTF2H5
207758_at	1.99e-02	8.44e-03	2.6879134	-3.46716	0.5844786	
239845_at	1.99e-02	8.44e-03	2.6878464	-3.467327	0.3973226	
244436_at	1.99e-02	8.44e-03	2.6877165	-3.467653	0.2190729	
215116_s_at	1.99e-02	8.46e-03	-2.6870411	-3.469345	-0.3130149	DNM1
239660_at	1.99e-02	8.46e-03	2.6869758	-3.469509	0.5405631	RALGAPA2
1553475_at	1.99e-02	8.46e-03	2.6869437	-3.469589	0.2851097	
1554895_a_at	1.99e-02	8.46e-03	-2.6869309	-3.469621	-0.2145607	RHBDL2
231358_at	1.99e-02	8.47e-03	2.6868289	-3.469877	0.1919867	MRO
220053_at	1.99e-02	8.47e-03	-2.6868232	-3.469891	-0.2234369	GDF3
222623_s_at	1.99e-02	8.47e-03	-2.686801	-3.469947	-0.3388615	ZNF639
1565875_at	1.99e-02	8.47e-03	-2.6866519	-3.47032	-0.5884461	
208023_at	1.99e-02	8.47e-03	2.6865735	-3.470516	0.2740219	TNFRSF4
201857_at	1.99e-02	8.47e-03	-2.686528	-3.47063	-0.2028865	ZFR
221733_s_at	1.99e-02	8.47e-03	2.6864497	-3.470827	0.6263913	GPATCH4
231582_at	1.99e-02	8.48e-03	-2.68626	-3.471302	-0.3574937	CDHR3
223896_at	1.99e-02	8.48e-03	2.6862367	-3.47136	0.3143682	FKSG29
214015_at	1.99e-02	8.48e-03	2.6862133	-3.471419	0.1982395	SOCS7
240674_at	1.99e-02	8.49e-03	2.6859621	-3.472048	0.3576671	JARID2
207232_s_at	1.99e-02	8.49e-03	2.6859545	-3.472067	0.303514	DZIP3
206334_at	1.99e-02	8.49e-03	2.685952	-3.472073	0.1793686	LIPF
230968_at	1.99e-02	8.49e-03	-2.6859222	-3.472148	-0.5359849	HDAC9
242057_at	2.00e-02	8.49e-03	-2.6858414	-3.47235	-0.6617141	
1555679_a_at	2.00e-02	8.50e-03	2.6855479	-3.473085	0.4066713	RTN4IP1
208967_s_at	2.00e-02	8.50e-03	-2.6855052	-3.473192	-0.2834484	AK2
1562281_at	2.00e-02	8.50e-03	2.6854967	-3.473213	0.3011715	
218926_at	2.00e-02	8.50e-03	-2.6853044	-3.473695	-0.2833255	MYNN
226244_at	2.00e-02	8.50e-03	2.685298	-3.473711	0.22132	CLEC14A
1552598_at	2.00e-02	8.50e-03	2.6852641	-3.473795	0.1717277	KCNG4
1570122_at	2.00e-02	8.50e-03	2.6851484	-3.474085	0.2781812	
207117_at	2.00e-02	8.51e-03	2.6850804	-3.474255	0.5572192	ZNF117
233645_s_at	2.00e-02	8.51e-03	2.6848841	-3.474747	0.3545423	C1RL
228706_s_at	2.00e-02	8.51e-03	2.68476	-3.475058	0.4765968	CLDN23
242794_at	2.00e-02	8.52e-03	-2.6845896	-3.475484	-0.4392032	MAML3
222744_s_at	2.00e-02	8.52e-03	-2.6844742	-3.475773	-0.2947232	TMLHE
217536_x_at	2.00e-02	8.52e-03	2.6844529	-3.475826	0.688656	
240015_at	2.00e-02	8.52e-03	-2.6843414	-3.476105	-0.4641116	PRKCQ-AS1
240102_at	2.00e-02	8.52e-03	2.6843032	-3.476201	0.7881635	
225956_at	2.00e-02	8.53e-03	2.6842091	-3.476436	0.3610621	CREBRF
1558185_at	2.00e-02	8.53e-03	-2.6839376	-3.477116	-0.8844368	LOC100507616///CLLU1
244591_x_at	2.00e-02	8.53e-03	2.6839339	-3.477125	0.1875882	RNF207
228513_at	2.01e-02	8.55e-03	-2.6831019	-3.479207	-0.2428499	TMEM219
222643_s_at	2.01e-02	8.56e-03	2.6830038	-3.479453	0.1912622	BBS1
1560760_s_at	2.01e-02	8.56e-03	-2.6828289	-3.47989	-0.4254562	LINC01527
243259_at	2.01e-02	8.56e-03	2.6826632	-3.480305	0.6750994	ATXN7
244821_at	2.01e-02	8.58e-03	-2.682136	-3.481624	-0.3186909	
218115_at	2.01e-02	8.58e-03	-2.6820221	-3.481908	-0.4083449	ASF1B
238348_x_at	2.01e-02	8.58e-03	-2.6819579	-3.482069	-0.392674	
232463_at	2.02e-02	8.58e-03	-2.6818475	-3.482345	-0.2691531	LINC00685
221991_at	2.02e-02	8.59e-03	2.6816913	-3.482736	0.215458	NXPH3
229644_at	2.02e-02	8.59e-03	-2.6814554	-3.483326	-0.3295232	PREP
1557382_x_at	2.02e-02	8.60e-03	2.6813243	-3.483653	0.2478597	AGAP11
216461_at	2.02e-02	8.60e-03	2.6812649	-3.483802	0.2316938	
242901_at	2.02e-02	8.60e-03	2.6812138	-3.48393	0.2934623	
1570155_at	2.02e-02	8.60e-03	-2.6810873	-3.484246	-0.2670358	LINC01111
225703_at	2.02e-02	8.61e-03	-2.6806784	-3.485269	-0.2304637	FBRSL1
221952_x_at	2.02e-02	8.61e-03	-2.6805196	-3.485666	-0.1219527	TRMT5
230428_at	2.02e-02	8.62e-03	2.6804415	-3.485861	0.3223827	
240609_at	2.02e-02	8.62e-03	2.680406	-3.48595	0.2293689	LOC100996654
1557335_at	2.03e-02	8.63e-03	2.6798849	-3.487252	0.180132	
201090_x_at	2.03e-02	8.63e-03	2.6798061	-3.487449	0.2020882	TUBA1B
1562749_at	2.03e-02	8.63e-03	2.679804	-3.487454	0.326125	LOC644090
226273_at	2.03e-02	8.64e-03	2.6796698	-3.48779	0.4211808	CLCN5
233730_at	2.03e-02	8.64e-03	2.6796483	-3.487843	0.2679603	FAM135A
238515_at	2.03e-02	8.64e-03	-2.6795706	-3.488038	-0.4741199	NUDT16
235727_at	2.03e-02	8.64e-03	2.6794245	-3.488403	0.352306	KLHL28
241734_at	2.03e-02	8.64e-03	-2.6793958	-3.488474	-0.4696816	SRFBP1
233477_at	2.03e-02	8.65e-03	-2.6792334	-3.48888	-0.2441408	KLK15
240077_at	2.03e-02	8.65e-03	-2.6792312	-3.488886	-0.1730893	
238630_at	2.03e-02	8.65e-03	-2.6789093	-3.48969	-0.2443434	OPA3
204372_s_at	2.03e-02	8.66e-03	-2.6787847	-3.490001	-0.2455034	KHSRP
209587_at	2.03e-02	8.66e-03	2.6787656	-3.490049	0.1491464	PITX1
209448_at	2.03e-02	8.66e-03	-2.678733	-3.49013	-0.2673828	HTATIP2
219152_at	2.03e-02	8.66e-03	-2.678634	-3.490378	-0.2033258	PODXL2
36554_at	2.03e-02	8.66e-03	2.6785691	-3.49054	0.3661219	ASMTL
221958_s_at	2.03e-02	8.66e-03	-2.6785614	-3.490559	-0.5797221	WLS
231355_at	2.03e-02	8.66e-03	-2.6785299	-3.490638	-0.3091583	CACNG8
232101_s_at	2.03e-02	8.66e-03	-2.6785248	-3.490651	-0.2594569	PIGN
221930_at	2.03e-02	8.67e-03	2.6783134	-3.491179	0.220051	PHF7
224922_at	2.03e-02	8.67e-03	2.678177	-3.49152	0.2414953	CSNK2A2
244280_at	2.03e-02	8.67e-03	-2.6781219	-3.491657	-0.8406089	LINC01013
205794_s_at	2.04e-02	8.68e-03	-2.6778312	-3.492384	-0.1597058	NOVA1
207946_at	2.04e-02	8.68e-03	2.6776196	-3.492912	0.1739536	MAML3
207362_at	2.04e-02	8.69e-03	2.6774879	-3.493241	0.2310841	SLC30A4
1557290_at	2.04e-02	8.69e-03	2.6774585	-3.493314	0.2116824	DPY19L2P4
244873_s_at	2.04e-02	8.69e-03	2.6774305	-3.493384	0.5124623	
207778_at	2.04e-02	8.69e-03	2.6772526	-3.493828	0.1972554	REG1CP
219048_at	2.04e-02	8.69e-03	-2.6772405	-3.493859	-0.5380602	PIGN
220939_s_at	2.04e-02	8.70e-03	-2.6771315	-3.494131	-0.1861272	DPP8
1554509_a_at	2.04e-02	8.70e-03	2.6771271	-3.494142	0.2778569	FAM188A
229729_at	2.04e-02	8.70e-03	-2.6770927	-3.494228	-0.2150061	TMEM8B
242477_at	2.04e-02	8.70e-03	-2.6770516	-3.49433	-0.5031158	TTC39B
202025_x_at	2.04e-02	8.71e-03	2.6766534	-3.495325	0.2484919	ACAA1
235557_at	2.04e-02	8.71e-03	-2.6766377	-3.495364	-0.6943927	GPAT2
240306_at	2.04e-02	8.71e-03	2.676438	-3.495863	0.1894776	LINC00312
227976_at	2.04e-02	8.72e-03	2.6761905	-3.496481	0.2329021	SMIM10
