ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
1565559_at	5.13e-01	3.13e-01	-1.02	-6.50696	-1.43e-02	MAGIX
204198_s_at	5.13e-01	3.13e-01	1.02	-6.507075	2.10e-01	RUNX3
215258_at	5.13e-01	3.13e-01	1.02	-6.507126	7.71e-02	CADM4
234666_at	5.13e-01	3.13e-01	1.02	-6.507168	9.36e-03	
206840_at	5.13e-01	3.13e-01	1.02	-6.507174	8.80e-03	AFM
213438_at	5.13e-01	3.13e-01	1.02	-6.507191	1.68e-01	NFASC
205570_at	5.13e-01	3.13e-01	-1.02	-6.507232	-2.14e-02	PIP4K2A
223647_x_at	5.13e-01	3.13e-01	1.02	-6.507363	9.88e-02	HSCB
237326_at	5.13e-01	3.13e-01	1.02	-6.50739	1.94e-02	LINC00310
207770_x_at	5.13e-01	3.13e-01	-1.02	-6.507425	-1.43e-02	CSH2///CSH1
236199_at	5.13e-01	3.13e-01	-1.02	-6.507502	-2.84e-02	
221309_at	5.13e-01	3.13e-01	-1.02	-6.507556	-5.48e-02	RBM17
234898_at	5.13e-01	3.13e-01	1.02	-6.507578	2.56e-02	
239588_s_at	5.13e-01	3.13e-01	1.02	-6.507597	4.34e-02	
200692_s_at	5.13e-01	3.13e-01	1.02	-6.507687	1.48e-01	HSPA9
239923_at	5.13e-01	3.13e-01	-1.02	-6.507773	-1.02e-01	
231745_at	5.13e-01	3.13e-01	-1.02	-6.507801	-2.24e-02	GPR55
218996_at	5.14e-01	3.13e-01	1.02	-6.507951	1.15e-01	TFPT
239495_at	5.14e-01	3.13e-01	1.02	-6.507998	1.95e-02	
207052_at	5.14e-01	3.13e-01	1.02	-6.508	1.08e-02	HAVCR1
244273_at	5.14e-01	3.13e-01	1.02	-6.508025	7.64e-03	
224231_at	5.14e-01	3.13e-01	-1.02	-6.508132	-4.88e-02	PRO0471
236060_at	5.14e-01	3.13e-01	-1.02	-6.508177	-1.34e-01	METTL14
240833_at	5.14e-01	3.13e-01	1.02	-6.508217	3.78e-02	
238471_at	5.14e-01	3.13e-01	1.02	-6.508259	7.24e-03	
216568_x_at	5.14e-01	3.14e-01	-1.02	-6.508308	-8.39e-02	
221455_s_at	5.14e-01	3.14e-01	-1.02	-6.508361	-1.90e-01	LOC101929777///WNT3
221229_s_at	5.14e-01	3.14e-01	-1.02	-6.508502	-1.22e-01	TRMT61B
1555472_at	5.14e-01	3.14e-01	1.02	-6.508616	1.67e-02	SORBS2
237283_at	5.14e-01	3.14e-01	1.02	-6.50867	3.32e-02	
236695_at	5.14e-01	3.14e-01	1.02	-6.508734	4.10e-02	STK4-AS1
200900_s_at	5.14e-01	3.14e-01	1.02	-6.508764	2.41e-01	M6PR
221089_at	5.14e-01	3.14e-01	1.02	-6.508849	9.71e-03	NOX3
1552660_a_at	5.14e-01	3.14e-01	1.02	-6.508861	2.89e-01	C5orf22
225479_at	5.14e-01	3.14e-01	1.02	-6.50888	6.83e-02	LRRC58
232830_at	5.14e-01	3.14e-01	1.02	-6.508893	1.04e-02	RNF32
215308_at	5.14e-01	3.14e-01	-1.02	-6.508904	-7.73e-02	XRCC6
222869_s_at	5.14e-01	3.14e-01	1.02	-6.508964	1.11e-01	ELAC1
227444_at	5.14e-01	3.14e-01	1.02	-6.509001	1.98e-01	ARMCX4
1564790_at	5.14e-01	3.14e-01	1.02	-6.509007	2.52e-02	ST7-AS2
202485_s_at	5.14e-01	3.14e-01	1.02	-6.509252	9.86e-03	MBD2
215993_at	5.14e-01	3.14e-01	-1.02	-6.50928	-5.60e-02	
230928_at	5.14e-01	3.14e-01	-1.02	-6.509296	-3.17e-02	
207163_s_at	5.14e-01	3.14e-01	-1.02	-6.509298	-1.37e-01	AKT1
222143_s_at	5.14e-01	3.14e-01	1.02	-6.509337	8.15e-02	MTMR14
1562643_at	5.14e-01	3.14e-01	1.02	-6.509365	3.47e-02	LOC101929279
224208_at	5.14e-01	3.14e-01	1.02	-6.509376	1.96e-02	PLEKHA8
240483_at	5.14e-01	3.14e-01	1.02	-6.509492	2.17e-02	LOC100287610///ZNF717
229102_at	5.14e-01	3.14e-01	1.02	-6.509501	6.55e-03	HTATIP2
203754_s_at	5.14e-01	3.14e-01	-1.02	-6.509512	-5.68e-02	BRF1
236461_at	5.14e-01	3.14e-01	-1.02	-6.509573	-1.35e-02	ABHD1
217270_s_at	5.14e-01	3.14e-01	-1.02	-6.509576	-5.36e-02	DYRK1B
240204_at	5.14e-01	3.14e-01	-1.02	-6.509578	-1.44e-02	SNRPN
215971_at	5.14e-01	3.14e-01	1.02	-6.509583	2.76e-02	
1565714_at	5.14e-01	3.14e-01	-1.02	-6.509613	-2.45e-02	
1558814_s_at	5.14e-01	3.14e-01	1.02	-6.509659	8.12e-03	TMED5
1569826_at	5.14e-01	3.14e-01	1.02	-6.509809	1.23e-02	
242848_x_at	5.14e-01	3.14e-01	1.02	-6.509913	6.08e-02	
1564544_x_at	5.15e-01	3.14e-01	-1.02	-6.510016	-1.48e-02	
240784_at	5.15e-01	3.14e-01	1.02	-6.51007	2.86e-02	NAT16
1560043_at	5.15e-01	3.14e-01	1.02	-6.510081	3.15e-02	CYB5R1
221084_at	5.15e-01	3.14e-01	1.02	-6.510128	7.94e-03	HTR3B
1558960_a_at	5.15e-01	3.14e-01	1.02	-6.51015	1.75e-02	MFGE8
205954_at	5.15e-01	3.14e-01	-1.02	-6.510182	-1.45e-02	RXRG
241319_at	5.15e-01	3.14e-01	1.02	-6.510207	2.15e-02	
216708_x_at	5.15e-01	3.14e-01	-1.02	-6.510219	-1.55e-02	IGLJ3
210938_at	5.15e-01	3.14e-01	1.02	-6.510283	6.40e-03	PDX1
222221_x_at	5.15e-01	3.14e-01	1.02	-6.510326	8.97e-02	EHD1
206810_at	5.15e-01	3.14e-01	-1.02	-6.510355	-3.95e-02	LOC101060181///ZNF44
224082_at	5.15e-01	3.14e-01	1.02	-6.510358	1.47e-01	
1556891_at	5.15e-01	3.15e-01	-1.02	-6.510575	-1.16e-02	SORCS1
240403_at	5.15e-01	3.15e-01	1.02	-6.510886	6.13e-03	
215246_at	5.15e-01	3.15e-01	1.01	-6.510979	3.84e-02	LARP7
1557863_at	5.15e-01	3.15e-01	1.01	-6.511085	1.01e-01	PLA2G4E-AS1
218770_s_at	5.15e-01	3.15e-01	1.01	-6.511097	1.27e-01	TMEM39B
206084_at	5.15e-01	3.15e-01	-1.01	-6.511127	-2.33e-02	PTPRR
1561233_at	5.15e-01	3.15e-01	1.01	-6.511178	3.39e-02	LOC283387
242037_at	5.15e-01	3.15e-01	-1.01	-6.511236	-3.38e-02	ASPH
218552_at	5.15e-01	3.15e-01	-1.01	-6.511244	-1.04e-01	ECHDC2
1554757_a_at	5.15e-01	3.15e-01	1.01	-6.511261	2.92e-01	INPP5A
225144_at	5.15e-01	3.15e-01	-1.01	-6.511297	-7.95e-02	BMPR2
1553491_at	5.15e-01	3.15e-01	1.01	-6.511317	1.52e-02	KSR2
1564626_at	5.15e-01	3.15e-01	1.01	-6.511333	6.17e-03	
241970_at	5.15e-01	3.15e-01	-1.01	-6.511376	-6.08e-02	
244432_at	5.15e-01	3.15e-01	1.01	-6.511438	1.31e-02	
212844_at	5.15e-01	3.15e-01	1.01	-6.511489	9.23e-02	RRP1B
229594_at	5.15e-01	3.15e-01	1.01	-6.511563	7.41e-02	SPTY2D1
243588_at	5.15e-01	3.15e-01	-1.01	-6.511626	-3.95e-02	
213873_at	5.15e-01	3.15e-01	1.01	-6.511742	1.35e-02	ST3GAL6
206573_at	5.15e-01	3.15e-01	1.01	-6.511864	3.48e-02	KCNQ3
215601_at	5.15e-01	3.15e-01	1.01	-6.511882	1.15e-02	
221193_s_at	5.15e-01	3.15e-01	1.01	-6.511917	1.02e-01	ZCCHC10
205028_at	5.16e-01	3.15e-01	1.01	-6.512013	5.21e-02	TRO
1560912_at	5.16e-01	3.15e-01	1.01	-6.512231	9.08e-03	LINC01120
1557227_s_at	5.16e-01	3.15e-01	1.01	-6.5123	1.79e-01	TPR
1554724_at	5.16e-01	3.15e-01	1.01	-6.512411	1.13e-02	SLC6A11
206397_x_at	5.16e-01	3.15e-01	1.01	-6.512458	7.86e-03	CERS1///GDF1
217563_at	5.16e-01	3.15e-01	-1.01	-6.512471	-1.28e-02	CLOCK
235097_at	5.16e-01	3.15e-01	-1.01	-6.512483	-5.37e-02	TRMT44
232134_at	5.16e-01	3.16e-01	-1.01	-6.512569	-9.25e-02	
230065_at	5.16e-01	3.16e-01	-1.01	-6.512664	-4.04e-02	ZNF180
235158_at	5.16e-01	3.16e-01	-1.01	-6.512696	-1.12e-01	TMEM209
232611_at	5.16e-01	3.16e-01	1.01	-6.512697	7.59e-02	GOLGA2P5
1556136_at	5.16e-01	3.16e-01	1.01	-6.512716	4.38e-02	MYLK4
206010_at	5.16e-01	3.16e-01	1.01	-6.512738	3.35e-02	HABP2
200090_at	5.16e-01	3.16e-01	-1.01	-6.512934	-7.95e-02	FNTA
1555513_at	5.16e-01	3.16e-01	1.01	-6.512993	1.76e-02	PIAS2
1570176_at	5.16e-01	3.16e-01	1.01	-6.513015	2.18e-02	
244612_at	5.16e-01	3.16e-01	-1.01	-6.51302	-6.78e-02	
241129_at	5.16e-01	3.16e-01	1.01	-6.513034	3.01e-02	
203676_at	5.16e-01	3.16e-01	1.01	-6.513059	1.85e-01	GNS
204390_at	5.16e-01	3.16e-01	1.01	-6.51309	1.53e-02	TRIM24
1553531_at	5.16e-01	3.16e-01	1.01	-6.513099	1.62e-02	PCSK6
1562629_a_at	5.16e-01	3.16e-01	1.01	-6.513119	2.34e-02	KRT40
230891_at	5.16e-01	3.16e-01	-1.01	-6.513184	-2.41e-02	TUBE1
220210_at	5.16e-01	3.16e-01	1.01	-6.513227	1.54e-02	CHRNA10
1569074_at	5.16e-01	3.16e-01	1.01	-6.513425	1.24e-02	SRRM3
243112_at	5.16e-01	3.16e-01	1.01	-6.513459	8.52e-03	
215508_at	5.16e-01	3.16e-01	1.01	-6.513525	1.18e-02	BUB1
235797_x_at	5.16e-01	3.16e-01	1.01	-6.513535	1.52e-02	HMCN2
216920_s_at	5.16e-01	3.16e-01	1.01	-6.513572	2.01e-01	TARP///TRGV9///TRGC2
212768_s_at	5.16e-01	3.16e-01	1.01	-6.513573	3.22e-02	OLFM4
201722_s_at	5.16e-01	3.16e-01	1.01	-6.513586	1.26e-01	GALNT1
211081_s_at	5.16e-01	3.16e-01	1.01	-6.513645	2.26e-01	MAP4K5
239308_at	5.16e-01	3.16e-01	-1.01	-6.513677	-1.04e-02	DYRK1A
210040_at	5.16e-01	3.16e-01	1.01	-6.513837	6.62e-02	SLC12A5
235750_at	5.16e-01	3.16e-01	-1.01	-6.513844	-5.52e-02	
1553246_a_at	5.17e-01	3.16e-01	1.01	-6.514119	1.47e-02	POMK
222596_s_at	5.17e-01	3.16e-01	1.01	-6.514129	6.18e-02	LGR4
1552649_a_at	5.17e-01	3.16e-01	1.01	-6.514203	2.65e-02	RAD51L3-RFFL///RFFL
1556088_at	5.17e-01	3.16e-01	-1.01	-6.514264	-1.68e-01	RPAIN
230635_at	5.17e-01	3.16e-01	-1.01	-6.51428	-5.04e-02	TUG1
223525_at	5.17e-01	3.16e-01	-1.01	-6.514282	-8.65e-02	DLL4
238367_s_at	5.17e-01	3.16e-01	1.01	-6.514336	1.09e-02	C1orf228
227902_at	5.17e-01	3.16e-01	-1.01	-6.514355	-9.34e-02	ZFP41
230747_s_at	5.17e-01	3.16e-01	1.01	-6.514494	1.51e-01	TTC39C
1553553_at	5.17e-01	3.16e-01	-1.01	-6.514505	-8.31e-03	TAS2R39
222528_s_at	5.17e-01	3.16e-01	-1.01	-6.514571	-2.43e-01	SLC25A37
236913_at	5.17e-01	3.16e-01	-1.01	-6.51462	-7.60e-02	
211583_x_at	5.17e-01	3.16e-01	1.01	-6.514639	1.36e-02	NCR3
1556629_a_at	5.17e-01	3.17e-01	1.01	-6.514691	4.79e-02	SNAP25
226236_at	5.17e-01	3.17e-01	1.01	-6.514693	1.10e-01	LINC00493
229959_at	5.17e-01	3.17e-01	1.01	-6.514845	7.75e-03	CYP4V2
205146_x_at	5.17e-01	3.17e-01	-1.01	-6.514945	-5.72e-02	APBA3
1555905_a_at	5.17e-01	3.17e-01	1.01	-6.514986	1.71e-01	TCAIM
233530_at	5.17e-01	3.17e-01	-1.01	-6.515003	-2.44e-02	SDCBP2-AS1
225780_at	5.17e-01	3.17e-01	1.01	-6.515027	7.34e-02	DDI2///RSC1A1
200743_s_at	5.17e-01	3.17e-01	1.01	-6.515105	8.13e-02	TPP1
216799_at	5.17e-01	3.17e-01	-1.01	-6.51523	-7.43e-02	
230827_at	5.17e-01	3.17e-01	-1.01	-6.515237	-1.48e-01	
204665_at	5.17e-01	3.17e-01	-1.01	-6.515255	-2.55e-02	SIKE1
1560943_s_at	5.17e-01	3.17e-01	-1.01	-6.515267	-1.37e-02	PGD
1557241_a_at	5.17e-01	3.17e-01	1.01	-6.515362	9.84e-03	
218122_s_at	5.17e-01	3.17e-01	1.01	-6.515469	2.00e-01	SENP2
208857_s_at	5.17e-01	3.17e-01	1.01	-6.515559	8.17e-02	PCMT1
1553873_at	5.17e-01	3.17e-01	1.01	-6.515621	2.55e-02	KLHL34
241719_at	5.17e-01	3.17e-01	1.01	-6.51567	2.54e-02	
217636_at	5.17e-01	3.17e-01	1.01	-6.515675	3.12e-02	POLG
234813_at	5.17e-01	3.17e-01	1.01	-6.51571	1.06e-02	TMEM108
228366_at	5.17e-01	3.17e-01	-1.01	-6.515758	-7.77e-02	
244388_at	5.18e-01	3.17e-01	1.01	-6.516111	3.91e-02	
214309_s_at	5.18e-01	3.17e-01	1.01	-6.516115	5.95e-03	
236354_at	5.18e-01	3.17e-01	-1.01	-6.516165	-1.19e-01	
216252_x_at	5.18e-01	3.17e-01	1.01	-6.516188	2.66e-01	FAS
215706_x_at	5.18e-01	3.17e-01	-1.01	-6.516208	-2.03e-01	ZYX
207450_s_at	5.18e-01	3.17e-01	1.01	-6.516407	1.69e-02	POU6F2
216930_at	5.18e-01	3.17e-01	1.01	-6.516462	9.58e-03	HNF1A
232901_at	5.18e-01	3.17e-01	-1.01	-6.516476	-8.69e-02	RARS2
230246_at	5.18e-01	3.17e-01	-1.01	-6.516547	-1.03e-01	PLAC9
209473_at	5.18e-01	3.17e-01	1.01	-6.51659	1.54e-01	ENTPD1
231905_at	5.18e-01	3.17e-01	1.01	-6.516631	1.07e-02	C20orf96
1557721_at	5.18e-01	3.17e-01	-1.01	-6.516649	-1.11e-02	
207030_s_at	5.18e-01	3.17e-01	-1.01	-6.516677	-1.88e-01	CSRP2
1563587_at	5.18e-01	3.17e-01	1.01	-6.516711	9.36e-03	CDH4
243546_at	5.18e-01	3.17e-01	-1.01	-6.516739	-2.45e-01	
241406_at	5.18e-01	3.17e-01	1.01	-6.51674	7.66e-03	FAM83H
239940_at	5.18e-01	3.18e-01	1.01	-6.516807	1.94e-02	
1562163_at	5.18e-01	3.18e-01	1.01	-6.51697	2.87e-02	
236086_at	5.18e-01	3.18e-01	1.01	-6.517158	1.66e-02	
203135_at	5.18e-01	3.18e-01	-1.01	-6.517204	-6.46e-02	TBP
238334_at	5.18e-01	3.18e-01	1.01	-6.517311	5.51e-02	PAOX
238535_at	5.18e-01	3.18e-01	-1.01	-6.517498	-5.63e-02	CEP152
222261_at	5.18e-01	3.18e-01	1.01	-6.517588	7.16e-03	TLDC1
228980_at	5.18e-01	3.18e-01	-1.01	-6.517705	-9.44e-02	RAD51L3-RFFL///RFFL
1562828_at	5.18e-01	3.18e-01	-1.01	-6.517719	-3.74e-02	
226571_s_at	5.18e-01	3.18e-01	-1.01	-6.517724	-1.36e-01	PTPRS
1555062_s_at	5.19e-01	3.18e-01	1.01	-6.517752	4.22e-02	GTPBP3
244768_at	5.19e-01	3.18e-01	1.01	-6.517804	5.03e-02	DYNC1H1
206835_at	5.19e-01	3.18e-01	-1.01	-6.517854	-4.14e-02	STATH
242067_at	5.19e-01	3.18e-01	1.01	-6.517902	2.44e-02	
211917_s_at	5.19e-01	3.18e-01	1.01	-6.518119	2.35e-02	PRLR
235325_at	5.19e-01	3.18e-01	-1.01	-6.518146	-5.34e-02	LOC101930112///SPG7
236190_at	5.19e-01	3.18e-01	-1.01	-6.518155	-3.60e-02	LOC102723692
236049_at	5.19e-01	3.18e-01	1.01	-6.518164	3.98e-02	WDR90
211686_s_at	5.19e-01	3.18e-01	-1.01	-6.518231	-9.93e-02	MAK16
208013_s_at	5.19e-01	3.18e-01	1.01	-6.518307	1.48e-02	ACRV1
1570182_at	5.19e-01	3.18e-01	1.01	-6.518474	2.89e-02	LOC101927539
209010_s_at	5.19e-01	3.18e-01	-1.01	-6.518484	-1.22e-02	TRIO
239553_at	5.19e-01	3.18e-01	1.01	-6.518601	1.91e-02	LMO7DN
216455_at	5.19e-01	3.18e-01	1.01	-6.51869	1.97e-02	LOC101927181
1553131_a_at	5.19e-01	3.18e-01	-1.01	-6.518724	-3.43e-02	GATA4
1552749_a_at	5.19e-01	3.18e-01	1.01	-6.518826	1.41e-01	KLC3
1558768_at	5.19e-01	3.19e-01	1.01	-6.518977	1.70e-02	DNAH1
203154_s_at	5.19e-01	3.19e-01	-1.01	-6.519086	-1.05e-01	PAK4
1567022_at	5.19e-01	3.19e-01	1.01	-6.519182	6.89e-02	OR5AK4P
217183_at	5.19e-01	3.19e-01	-1.01	-6.519184	-2.46e-02	SPC24
203320_at	5.19e-01	3.19e-01	1.01	-6.519204	1.97e-01	SH2B3
1561597_x_at	5.19e-01	3.19e-01	-1.01	-6.519228	-7.76e-02	
218555_at	5.19e-01	3.19e-01	-1.01	-6.519429	-1.56e-01	ANAPC2
233104_at	5.20e-01	3.19e-01	-1.01	-6.519576	-4.17e-02	PABPC1L
205360_at	5.20e-01	3.19e-01	-1.01	-6.519591	-2.33e-02	PFDN4
229276_at	5.20e-01	3.19e-01	-1.01	-6.519671	-1.54e-01	IGSF9
213681_at	5.20e-01	3.19e-01	1.01	-6.519747	1.24e-01	CYHR1
213949_s_at	5.20e-01	3.19e-01	1.01	-6.519755	3.89e-02	DOHH
218063_s_at	5.20e-01	3.19e-01	-1.01	-6.519768	-3.04e-02	CDC42EP4
1562772_a_at	5.20e-01	3.19e-01	-1.01	-6.520008	-1.73e-02	DAND5
214031_s_at	5.20e-01	3.19e-01	-1.01	-6.52001	-4.29e-02	KRT7
217336_at	5.20e-01	3.19e-01	-1.01	-6.520025	-9.77e-02	
235935_at	5.20e-01	3.19e-01	1.01	-6.520044	3.82e-02	LRRC73
220181_x_at	5.20e-01	3.19e-01	1.01	-6.520059	7.95e-02	SLC30A5
207138_at	5.20e-01	3.19e-01	1.01	-6.520146	2.04e-02	PHF2
208526_at	5.20e-01	3.19e-01	1.01	-6.520158	4.05e-02	OR2F1
1562310_at	5.20e-01	3.19e-01	1.01	-6.520191	1.61e-02	LOC101927165
243994_at	5.20e-01	3.19e-01	1.01	-6.520236	2.18e-02	
1561780_at	5.20e-01	3.19e-01	1.01	-6.520358	8.11e-03	
229052_at	5.20e-01	3.19e-01	-1.01	-6.520484	-6.66e-02	ANKRD23///ANKRD39
1565920_at	5.20e-01	3.19e-01	-1.01	-6.520498	-6.98e-02	
233344_x_at	5.20e-01	3.19e-01	1.01	-6.520557	1.18e-02	WDR97
1562112_at	5.20e-01	3.19e-01	-1.01	-6.520626	-3.70e-02	
240276_at	5.20e-01	3.19e-01	1.01	-6.52065	2.56e-02	
1565811_at	5.20e-01	3.19e-01	-1.01	-6.520764	-3.40e-01	
1566931_at	5.20e-01	3.19e-01	1.01	-6.520899	8.72e-03	TFB2M
230023_at	5.20e-01	3.19e-01	1.00	-6.520973	1.31e-01	NSUN4
220793_at	5.20e-01	3.20e-01	1.00	-6.520997	2.78e-02	SAGE1
239931_at	5.20e-01	3.20e-01	-1.00	-6.521003	-2.76e-02	
225448_at	5.20e-01	3.20e-01	-1.00	-6.521025	-8.33e-02	NAPG
232872_at	5.20e-01	3.20e-01	1.00	-6.521217	9.03e-02	
232479_at	5.20e-01	3.20e-01	1.00	-6.521254	1.06e-02	FERMT1
240686_x_at	5.20e-01	3.20e-01	1.00	-6.521352	7.62e-02	TFRC
233464_at	5.21e-01	3.20e-01	1.00	-6.52144	1.20e-02	BCL2L14
234598_at	5.21e-01	3.20e-01	-1.00	-6.521446	-1.72e-02	MYO19
223061_at	5.21e-01	3.20e-01	-1.00	-6.521604	-1.71e-01	CHID1
207240_s_at	5.21e-01	3.20e-01	-1.00	-6.52161	-2.75e-02	LHCGR
206159_at	5.21e-01	3.20e-01	-1.00	-6.521694	-2.72e-01	GDF10
1568922_at	5.21e-01	3.20e-01	-1.00	-6.521703	-2.85e-02	SLC24A4
231282_at	5.21e-01	3.20e-01	1.00	-6.521704	2.47e-02	
221376_at	5.21e-01	3.20e-01	1.00	-6.521736	1.62e-02	FGF17
240054_at	5.21e-01	3.20e-01	1.00	-6.521793	8.46e-02	
1565756_a_at	5.21e-01	3.20e-01	1.00	-6.521801	6.52e-03	METAP1D
214601_at	5.21e-01	3.20e-01	-1.00	-6.521854	-2.92e-02	TPH1
240809_at	5.21e-01	3.20e-01	1.00	-6.521918	1.87e-02	ZNF295-AS1
219299_at	5.21e-01	3.20e-01	-1.00	-6.521925	-9.92e-02	TRMT12
239174_at	5.21e-01	3.20e-01	1.00	-6.52205	1.20e-02	LOC100505912
240540_at	5.21e-01	3.20e-01	1.00	-6.522174	2.44e-02	
202585_s_at	5.21e-01	3.20e-01	1.00	-6.52219	1.52e-01	NFX1
233707_at	5.21e-01	3.20e-01	1.00	-6.522291	9.49e-03	
217334_at	5.21e-01	3.20e-01	1.00	-6.522353	1.83e-02	OR2J3
207349_s_at	5.21e-01	3.20e-01	1.00	-6.522359	2.22e-02	UCP3
1553629_a_at	5.21e-01	3.20e-01	1.00	-6.522361	7.84e-03	FAM71B
228795_at	5.21e-01	3.20e-01	1.00	-6.522482	3.12e-02	PRKCB
217052_x_at	5.21e-01	3.20e-01	-1.00	-6.522564	-7.36e-02	
244594_x_at	5.21e-01	3.20e-01	-1.00	-6.522578	-5.16e-02	
241213_x_at	5.21e-01	3.20e-01	-1.00	-6.522599	-2.90e-02	
215940_at	5.21e-01	3.20e-01	1.00	-6.522706	1.39e-02	LINC01361
1561398_at	5.21e-01	3.20e-01	-1.00	-6.522758	-3.15e-02	LINC01505
203286_at	5.21e-01	3.20e-01	-1.00	-6.522811	-9.02e-02	RNF44
232246_at	5.21e-01	3.20e-01	-1.00	-6.522903	-2.39e-02	TTC28-AS1
241028_at	5.21e-01	3.20e-01	1.00	-6.522944	1.09e-02	RPGRIP1L
240873_x_at	5.21e-01	3.20e-01	-1.00	-6.522982	-7.63e-02	LOC101926921///DAB2
241683_at	5.21e-01	3.20e-01	1.00	-6.523051	1.04e-01	HECTD1
230625_s_at	5.21e-01	3.21e-01	1.00	-6.523145	3.29e-02	TSPAN12
212573_at	5.21e-01	3.21e-01	-1.00	-6.523196	-1.08e-01	ENDOD1
236676_at	5.22e-01	3.21e-01	1.00	-6.523355	1.69e-02	
208472_at	5.22e-01	3.21e-01	1.00	-6.523357	3.71e-02	IKZF4
205465_x_at	5.22e-01	3.21e-01	-1.00	-6.52337	-2.89e-02	HS3ST1
1560411_at	5.22e-01	3.21e-01	-1.00	-6.523469	-1.32e-02	
214443_at	5.22e-01	3.21e-01	-1.00	-6.523527	-5.60e-02	PVR
220805_at	5.22e-01	3.21e-01	1.00	-6.523679	3.99e-02	HRH2
1554908_at	5.22e-01	3.21e-01	1.00	-6.523726	2.91e-02	HYDIN
236960_at	5.22e-01	3.21e-01	-1.00	-6.523747	-2.40e-02	
240642_at	5.22e-01	3.21e-01	1.00	-6.523782	1.07e-02	ZMYM2
206129_s_at	5.22e-01	3.21e-01	-1.00	-6.523799	-5.21e-02	ARSB
208582_s_at	5.22e-01	3.21e-01	1.00	-6.523885	1.73e-02	DUX1///DUX3///DUX5
1554957_at	5.22e-01	3.21e-01	1.00	-6.523914	1.03e-02	LOC101928921
1552796_a_at	5.22e-01	3.21e-01	1.00	-6.523948	2.85e-02	SIM1
235329_at	5.22e-01	3.21e-01	1.00	-6.523995	1.07e-02	NOXO1
215095_at	5.22e-01	3.21e-01	1.00	-6.524037	8.23e-02	ESD
211003_x_at	5.22e-01	3.21e-01	-1.00	-6.52405	-1.61e-02	TGM2
1562801_at	5.22e-01	3.21e-01	1.00	-6.524078	3.82e-02	LOC101927379
214593_at	5.22e-01	3.21e-01	-1.00	-6.524092	-4.09e-02	PIAS2
1563771_a_at	5.22e-01	3.21e-01	1.00	-6.524254	1.60e-02	LOC101929073
206641_at	5.22e-01	3.21e-01	1.00	-6.524371	8.98e-03	TNFRSF17
240629_at	5.22e-01	3.21e-01	-1.00	-6.524529	-4.41e-02	
218519_at	5.22e-01	3.21e-01	-1.00	-6.524593	-1.00e-01	SLC35A5
207065_at	5.22e-01	3.21e-01	1.00	-6.524697	4.82e-01	KRT75
1569839_s_at	5.22e-01	3.21e-01	1.00	-6.524723	1.46e-02	LOC101929953///LRRC37A5P
1561579_at	5.22e-01	3.21e-01	1.00	-6.524809	1.09e-02	LOC728445
244820_at	5.22e-01	3.21e-01	1.00	-6.524962	1.32e-01	
211835_at	5.22e-01	3.21e-01	1.00	-6.525004	7.61e-03	IGKC
232585_at	5.22e-01	3.21e-01	-1.00	-6.525088	-3.23e-02	TLK2
209414_at	5.22e-01	3.21e-01	1.00	-6.525097	8.94e-02	FZR1
1567238_at	5.22e-01	3.21e-01	1.00	-6.525129	1.09e-02	OR2L2
232835_at	5.22e-01	3.22e-01	1.00	-6.525184	1.51e-01	
215469_at	5.22e-01	3.22e-01	-1.00	-6.525188	-2.55e-02	SLITRK5
243223_at	5.23e-01	3.22e-01	1.00	-6.525243	3.37e-02	
244703_x_at	5.23e-01	3.22e-01	1.00	-6.525248	7.55e-02	IPO9
240291_at	5.23e-01	3.22e-01	1.00	-6.525283	2.39e-02	
231724_at	5.23e-01	3.22e-01	-1.00	-6.525336	-6.00e-02	MED26
231625_at	5.23e-01	3.22e-01	1.00	-6.525421	7.03e-03	SLC22A9
239002_at	5.23e-01	3.22e-01	1.00	-6.525565	1.07e-01	ASPM
231417_at	5.23e-01	3.22e-01	1.00	-6.525665	1.56e-02	
215119_at	5.23e-01	3.22e-01	-1.00	-6.525782	-8.41e-02	MYO16
208495_at	5.23e-01	3.22e-01	1.00	-6.525803	7.49e-03	TLX3
228969_at	5.23e-01	3.22e-01	1.00	-6.525876	2.80e-02	AGR2
1570235_at	5.23e-01	3.22e-01	1.00	-6.525943	2.60e-02	MGC27382
243917_at	5.23e-01	3.22e-01	-1.00	-6.526005	-9.30e-03	CLIC5
235460_at	5.23e-01	3.22e-01	1.00	-6.526105	5.97e-02	SNX22
236282_at	5.23e-01	3.22e-01	-1.00	-6.526123	-6.53e-02	LOC101927420
241728_at	5.23e-01	3.22e-01	-1.00	-6.526173	-4.71e-02	
1562747_at	5.23e-01	3.22e-01	1.00	-6.526194	1.65e-02	LOC101928101
203742_s_at	5.23e-01	3.22e-01	9.99e-01	-6.526475	1.52e-01	LOC732360///TDG
210843_s_at	5.23e-01	3.22e-01	9.99e-01	-6.526528	1.98e-01	MFAP3L
206938_at	5.23e-01	3.22e-01	9.99e-01	-6.526536	1.67e-02	SRD5A2
216390_at	5.23e-01	3.22e-01	9.99e-01	-6.526555	7.51e-03	LCAT
236108_at	5.23e-01	3.22e-01	-9.99e-01	-6.526572	-4.04e-02	EPG5
216759_at	5.23e-01	3.22e-01	-9.99e-01	-6.52661	-2.41e-02	HRASLS2
