ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
231108_at	3.30e-03	1.17e-03	-3.30	-2.2342723	-7.23e-01	FUS
243864_at	3.31e-03	1.17e-03	-3.30	-2.2358083	-6.57e-01	CCDC80
207831_x_at	3.31e-03	1.17e-03	-3.30	-2.235811	-1.89e-01	DHPS
226481_at	3.31e-03	1.17e-03	3.30	-2.2369816	2.27e-01	DCAF1
227804_at	3.32e-03	1.17e-03	-3.30	-2.2378121	-5.22e-01	TLCD1
1560814_a_at	3.32e-03	1.17e-03	-3.30	-2.2387439	-2.54e-01	C15orf57
226879_at	3.32e-03	1.17e-03	-3.30	-2.2401798	-2.74e-01	HVCN1
215635_at	3.32e-03	1.17e-03	-3.30	-2.2402053	-5.17e-01	
1553433_at	3.32e-03	1.17e-03	-3.30	-2.2404258	-2.35e-01	CCDC171
200881_s_at	3.33e-03	1.17e-03	3.30	-2.2410774	2.62e-01	DNAJA1
242889_x_at	3.33e-03	1.17e-03	-3.30	-2.2411767	-1.25e-01	FUT8-AS1
1557394_at	3.33e-03	1.17e-03	-3.30	-2.241209	-1.96e-01	DLGAP4
241808_at	3.33e-03	1.17e-03	-3.30	-2.2415867	-2.69e-01	ZC2HC1A
218376_s_at	3.33e-03	1.18e-03	-3.30	-2.24244	-3.35e-01	MICAL1
1557350_at	3.33e-03	1.18e-03	-3.30	-2.2427751	-2.85e-01	G3BP1
226696_at	3.33e-03	1.18e-03	3.30	-2.2433439	2.23e-01	RBBP9
201305_x_at	3.34e-03	1.18e-03	-3.30	-2.2440947	-1.31e-01	ANP32B
238869_at	3.34e-03	1.18e-03	3.30	-2.2442079	1.20e-01	
243538_at	3.34e-03	1.18e-03	3.30	-2.245256	1.35e-01	
231093_at	3.34e-03	1.18e-03	3.30	-2.2454308	5.59e-02	FCRL3
237554_at	3.34e-03	1.18e-03	-3.30	-2.2466821	-4.77e-01	
236910_at	3.35e-03	1.18e-03	-3.30	-2.2479809	-3.55e-01	MRPL39
229675_at	3.35e-03	1.18e-03	3.30	-2.2483726	1.64e-01	MINA
209909_s_at	3.35e-03	1.18e-03	3.30	-2.249091	5.57e-01	TGFB2
1570432_at	3.35e-03	1.18e-03	3.30	-2.2493036	1.56e-02	
216823_at	3.36e-03	1.19e-03	-3.30	-2.2505971	-1.67e-01	SNORD73A///RPS3A
225615_at	3.36e-03	1.19e-03	3.30	-2.2510353	2.59e-01	IFFO2
205257_s_at	3.36e-03	1.19e-03	-3.30	-2.2511407	-1.66e-01	AMPH
237236_x_at	3.36e-03	1.19e-03	3.30	-2.2523141	6.16e-02	LINC00202-2
226649_at	3.37e-03	1.19e-03	3.30	-2.2547276	3.76e-01	PANK1
202332_at	3.38e-03	1.19e-03	3.30	-2.256916	1.29e-01	LOC400927-CSNK1E///CSNK1E
201394_s_at	3.38e-03	1.20e-03	-3.30	-2.2581734	-2.79e-01	RBM5
217695_x_at	3.39e-03	1.20e-03	-3.30	-2.2585072	-2.06e-01	
202796_at	3.39e-03	1.20e-03	-3.30	-2.2611254	-3.93e-01	SYNPO
223882_at	3.40e-03	1.20e-03	-3.29	-2.2614549	-4.40e-01	FAM172A
209998_at	3.40e-03	1.20e-03	3.29	-2.2621852	3.95e-01	PIGO
204808_s_at	3.40e-03	1.20e-03	3.29	-2.2628271	2.02e-01	TMEM5
201396_s_at	3.40e-03	1.20e-03	3.29	-2.2633521	1.81e-01	SGTA
210024_s_at	3.40e-03	1.20e-03	3.29	-2.2640312	1.61e-01	UBE2E3
211543_s_at	3.41e-03	1.21e-03	3.29	-2.2655503	5.64e-02	GRK6
203816_at	3.41e-03	1.21e-03	3.29	-2.2658508	2.40e-01	DGUOK
224715_at	3.41e-03	1.21e-03	3.29	-2.2661925	2.74e-01	WDR34
222697_s_at	3.41e-03	1.21e-03	-3.29	-2.2667807	-3.35e-01	ABHD10
213278_at	3.41e-03	1.21e-03	3.29	-2.2668573	4.22e-01	MTMR9
224873_s_at	3.42e-03	1.21e-03	-3.29	-2.2675297	-1.28e-01	MRPS25
243156_at	3.42e-03	1.21e-03	-3.29	-2.2694734	-2.55e-01	
229467_at	3.42e-03	1.21e-03	-3.29	-2.269838	-6.12e-01	PCBP2
232893_at	3.43e-03	1.21e-03	-3.29	-2.2706874	-5.08e-01	LMBRD2
209717_at	3.43e-03	1.21e-03	-3.29	-2.272679	-1.81e-01	EVI5
1554085_at	3.44e-03	1.22e-03	3.29	-2.2731493	3.20e-01	DDX51
51774_s_at	3.44e-03	1.22e-03	-3.29	-2.273416	-3.44e-01	UBE2D4
1569153_at	3.44e-03	1.22e-03	3.29	-2.2738287	1.20e-01	GRAMD4
238486_at	3.44e-03	1.22e-03	3.29	-2.2743043	3.38e-01	FRS2
235508_at	3.45e-03	1.22e-03	3.29	-2.2759302	3.42e-01	PML
227447_at	3.45e-03	1.22e-03	-3.29	-2.2762347	-1.47e-01	SKIV2L2
234084_x_at	3.45e-03	1.22e-03	-3.29	-2.2769531	-1.97e-01	
209158_s_at	3.46e-03	1.22e-03	3.29	-2.2798494	2.26e-01	CYTH2
209005_at	3.46e-03	1.22e-03	-3.29	-2.2799155	-3.56e-01	FBXL5
230587_at	3.46e-03	1.23e-03	-3.29	-2.2812814	-1.92e-01	STGC3
203447_at	3.47e-03	1.23e-03	-3.29	-2.2816721	-1.06e-01	PSMD5
1560727_at	3.47e-03	1.23e-03	-3.29	-2.2817978	-4.20e-01	HEATR4
235595_at	3.47e-03	1.23e-03	-3.29	-2.2832011	-2.02e-01	ARHGEF2
210019_at	3.47e-03	1.23e-03	3.29	-2.2839933	1.05e-02	CALML3
205233_s_at	3.48e-03	1.23e-03	-3.29	-2.2846626	-1.73e-01	PAFAH2
232851_at	3.48e-03	1.23e-03	-3.29	-2.2853212	-2.69e-01	FBXO3
215526_at	3.48e-03	1.23e-03	3.29	-2.2856665	3.06e-01	
239294_at	3.48e-03	1.23e-03	3.29	-2.2860877	6.14e-01	PIK3CG
1562403_a_at	3.48e-03	1.23e-03	-3.29	-2.2864221	-5.05e-02	SLC8A3
227690_at	3.49e-03	1.24e-03	-3.29	-2.2886201	-1.27e-01	GABRB3
229458_s_at	3.49e-03	1.24e-03	3.29	-2.2891617	2.63e-01	GALK1
203009_at	3.51e-03	1.24e-03	-3.28	-2.2929303	-2.94e-01	BCAM
224496_s_at	3.51e-03	1.24e-03	-3.28	-2.2931008	-2.30e-01	TMEM107
216356_x_at	3.51e-03	1.24e-03	-3.28	-2.2934314	-3.76e-01	BAIAP3
213635_s_at	3.51e-03	1.24e-03	-3.28	-2.2944086	-1.17e-01	SAFB
222732_at	3.52e-03	1.25e-03	3.28	-2.2965372	3.29e-01	TRIM39-RPP21///TRIM39
237707_at	3.52e-03	1.25e-03	-3.28	-2.2974802	-2.32e-01	
231074_at	3.53e-03	1.25e-03	-3.28	-2.2984188	-9.38e-02	
229942_at	3.53e-03	1.25e-03	3.28	-2.2984933	4.14e-01	BNC2
1554868_s_at	3.53e-03	1.25e-03	-3.28	-2.298645	-2.55e-01	PCNP
209405_s_at	3.53e-03	1.25e-03	3.28	-2.2997893	1.44e-01	FAM3A
232014_at	3.54e-03	1.25e-03	-3.28	-2.3012249	-4.03e-01	ZNF30
1568658_at	3.54e-03	1.25e-03	-3.28	-2.3023325	-4.49e-01	C2orf74///KIAA1841
1558512_at	3.54e-03	1.25e-03	-3.28	-2.3025795	-2.15e-01	LOC105369477
238953_at	3.54e-03	1.26e-03	-3.28	-2.3037298	-1.99e-01	SP2-AS1
214139_at	3.54e-03	1.26e-03	-3.28	-2.3038796	-4.00e-01	ARID4B
1569785_at	3.55e-03	1.26e-03	3.28	-2.3047159	5.00e-02	LOC101927943
228332_s_at	3.55e-03	1.26e-03	3.28	-2.30492	1.62e-01	C11orf31
207405_s_at	3.55e-03	1.26e-03	-3.28	-2.3050889	-1.55e-01	RAD17
235878_at	3.55e-03	1.26e-03	3.28	-2.3058892	3.91e-01	
200807_s_at	3.55e-03	1.26e-03	3.28	-2.30666	1.60e-01	HSPD1
1559491_at	3.56e-03	1.26e-03	-3.28	-2.3076409	-6.39e-01	
239280_at	3.56e-03	1.26e-03	-3.28	-2.3076962	-1.13e-01	
220553_s_at	3.56e-03	1.26e-03	-3.28	-2.3077655	-4.40e-01	PRPF39
228183_s_at	3.56e-03	1.26e-03	-3.28	-2.3079411	-1.65e-01	RPAIN
215489_x_at	3.56e-03	1.26e-03	3.28	-2.3085793	6.71e-02	HOMER3
1570505_at	3.56e-03	1.26e-03	-3.28	-2.3087403	-9.01e-02	ABCB4
205555_s_at	3.56e-03	1.26e-03	3.28	-2.309169	6.73e-02	MSX2
234799_at	3.56e-03	1.26e-03	3.28	-2.3092911	5.47e-02	ADARB1
46167_at	3.57e-03	1.26e-03	3.28	-2.3098204	2.23e-01	MROH7-TTC4///TTC4
214177_s_at	3.57e-03	1.26e-03	-3.28	-2.3100827	-2.35e-01	PBXIP1
205207_at	3.57e-03	1.27e-03	3.28	-2.3105426	6.12e-01	IL6
240415_at	3.57e-03	1.27e-03	3.28	-2.310732	3.95e-02	
215155_at	3.57e-03	1.27e-03	-3.28	-2.311991	-2.98e-01	HEXA
230363_s_at	3.57e-03	1.27e-03	3.28	-2.3121084	1.72e-01	INPP5F
239436_at	3.58e-03	1.27e-03	-3.28	-2.3134726	-3.02e-01	CHORDC1
223243_s_at	3.58e-03	1.27e-03	3.28	-2.3143358	7.29e-01	EDEM3
206152_at	3.58e-03	1.27e-03	3.28	-2.314465	5.02e-02	AGAP2
208006_at	3.58e-03	1.27e-03	-3.28	-2.3153774	-2.69e-01	FOXI1
229677_at	3.59e-03	1.27e-03	3.28	-2.3162055	1.10e-01	SLC39A3
237083_at	3.59e-03	1.27e-03	-3.28	-2.3163649	-1.12e-01	
205251_at	3.59e-03	1.27e-03	-3.28	-2.3165028	-2.27e-01	PER2
212018_s_at	3.59e-03	1.27e-03	-3.28	-2.3169843	-1.75e-01	RSL1D1
222176_at	3.59e-03	1.28e-03	-3.28	-2.3180206	-2.94e-01	
223792_at	3.59e-03	1.28e-03	3.28	-2.3180645	5.15e-01	ZNF2
240188_at	3.60e-03	1.28e-03	-3.28	-2.3184006	-3.26e-01	
241929_at	3.60e-03	1.28e-03	3.28	-2.3193059	3.50e-01	
235116_at	3.60e-03	1.28e-03	3.28	-2.319803	1.51e-02	TRAF1
223754_at	3.60e-03	1.28e-03	-3.28	-2.3200345	-3.10e-01	C2orf88
224805_s_at	3.60e-03	1.28e-03	-3.28	-2.3205766	-3.60e-01	FAM219B
202026_at	3.60e-03	1.28e-03	3.28	-2.3211086	1.62e-01	SDHD
223250_at	3.61e-03	1.28e-03	-3.28	-2.3216911	-1.69e-01	KLHL7
1568720_at	3.61e-03	1.28e-03	-3.28	-2.3221653	-2.87e-01	ZNF506
232827_at	3.61e-03	1.28e-03	-3.28	-2.3230685	-3.03e-01	LOC101929188
229393_at	3.61e-03	1.28e-03	-3.28	-2.3230744	-4.57e-01	L3MBTL3
229066_at	3.61e-03	1.28e-03	-3.27	-2.3237612	-4.43e-01	
217408_at	3.62e-03	1.28e-03	-3.27	-2.3240366	-1.30e-01	MRPS18B
224936_at	3.62e-03	1.29e-03	-3.27	-2.3254805	-9.98e-02	EIF2S3
236279_at	3.62e-03	1.29e-03	-3.27	-2.3262038	-1.99e-01	
228143_at	3.63e-03	1.29e-03	-3.27	-2.326933	-7.73e-01	CP
201656_at	3.63e-03	1.29e-03	-3.27	-2.3275685	-1.30e-01	ITGA6
242776_at	3.63e-03	1.29e-03	3.27	-2.327956	6.87e-01	ZCCHC6
1565602_at	3.63e-03	1.29e-03	-3.27	-2.3280475	-2.55e-01	PCDH9
235712_at	3.63e-03	1.29e-03	-3.27	-2.3280684	-1.88e-01	GAS5-AS1
207012_at	3.63e-03	1.29e-03	-3.27	-2.3286711	-9.75e-02	MMP16
222475_at	3.64e-03	1.29e-03	3.27	-2.3304518	3.90e-01	SAP30BP
1560391_at	3.65e-03	1.29e-03	-3.27	-2.3322397	-2.55e-01	PIGL
230122_at	3.65e-03	1.30e-03	3.27	-2.3323619	3.37e-01	MLLT10
236580_at	3.65e-03	1.30e-03	3.27	-2.3340582	4.15e-01	
201248_s_at	3.65e-03	1.30e-03	3.27	-2.3341189	2.78e-01	SREBF2
1555630_a_at	3.66e-03	1.30e-03	-3.27	-2.3360515	-2.28e-01	NARR///RAB34
241223_x_at	3.67e-03	1.30e-03	-3.27	-2.3380863	-1.24e-01	
212340_at	3.68e-03	1.31e-03	3.27	-2.3401419	4.07e-01	YIPF6
212190_at	3.68e-03	1.31e-03	-3.27	-2.3405423	-3.03e-01	SERPINE2
235041_at	3.69e-03	1.31e-03	-3.27	-2.3428539	-2.34e-01	GOSR2
218088_s_at	3.69e-03	1.31e-03	3.27	-2.3436048	2.12e-01	RRAGC
216487_at	3.69e-03	1.31e-03	-3.27	-2.3439499	-1.67e-01	
210414_at	3.69e-03	1.31e-03	-3.27	-2.3445371	-2.32e-01	FLRT1
232928_at	3.69e-03	1.31e-03	-3.27	-2.3452864	-2.88e-01	
214870_x_at	3.69e-03	1.31e-03	-3.27	-2.34537	-1.52e-01	LOC102724993///LOC101930075///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1
1557452_at	3.70e-03	1.32e-03	-3.27	-2.3475152	-2.70e-01	
224023_s_at	3.71e-03	1.32e-03	3.27	-2.3484749	2.62e-01	BRK1
242322_at	3.71e-03	1.32e-03	3.27	-2.3495246	4.44e-02	
205323_s_at	3.71e-03	1.32e-03	3.27	-2.3497926	4.63e-01	MTF1
233109_at	3.71e-03	1.32e-03	-3.27	-2.3501755	-2.20e-01	COL12A1
1562098_at	3.71e-03	1.32e-03	3.27	-2.3501813	6.88e-02	UHRF1BP1L
217201_at	3.71e-03	1.32e-03	-3.27	-2.350305	-3.30e-01	RASAL2
233228_at	3.71e-03	1.32e-03	-3.27	-2.3503513	-3.13e-01	
205786_s_at	3.72e-03	1.32e-03	3.27	-2.3512353	7.38e-01	ITGAM
223071_at	3.72e-03	1.32e-03	3.27	-2.3528726	1.13e-01	IER3IP1
1567906_at	3.72e-03	1.32e-03	3.27	-2.3530042	8.47e-03	SOX4
214757_at	3.73e-03	1.33e-03	-3.26	-2.3553772	-4.76e-01	PMS2P2
205523_at	3.73e-03	1.33e-03	-3.26	-2.3555317	-1.75e-01	HAPLN1
232294_at	3.74e-03	1.33e-03	-3.26	-2.3580759	-1.64e-01	TMEM254-AS1
222313_at	3.75e-03	1.33e-03	-3.26	-2.358911	-2.53e-01	
234951_s_at	3.75e-03	1.33e-03	-3.26	-2.3602926	-6.08e-01	COL12A1
209004_s_at	3.75e-03	1.34e-03	-3.26	-2.3605656	-1.34e-01	FBXL5
211584_s_at	3.75e-03	1.34e-03	-3.26	-2.3609061	-2.23e-01	NPAT
230733_at	3.75e-03	1.34e-03	-3.26	-2.3612251	-5.40e-01	
220033_at	3.76e-03	1.34e-03	-3.26	-2.3620425	-2.42e-01	
235367_at	3.77e-03	1.34e-03	3.26	-2.3650212	1.21e-02	MYPN
1556200_a_at	3.77e-03	1.34e-03	-3.26	-2.3655639	-2.88e-01	C10orf90
1553605_a_at	3.77e-03	1.34e-03	-3.26	-2.3662262	-6.96e-01	ABCA13
1568779_a_at	3.78e-03	1.34e-03	-3.26	-2.3672634	-1.32e-01	ECM2
219458_s_at	3.78e-03	1.34e-03	3.26	-2.3673124	2.08e-01	NSUN3
200074_s_at	3.78e-03	1.35e-03	-3.26	-2.3676375	-7.74e-02	RPL14
213428_s_at	3.79e-03	1.35e-03	-3.26	-2.3699543	-1.94e-01	COL6A1
50374_at	3.79e-03	1.35e-03	3.26	-2.3703437	2.58e-01	OXLD1
204575_s_at	3.79e-03	1.35e-03	3.26	-2.3705427	4.31e-01	MMP19
201419_at	3.79e-03	1.35e-03	3.26	-2.3710316	2.31e-01	BAP1
219643_at	3.79e-03	1.35e-03	-3.26	-2.3712302	-9.49e-02	LRP1B
202839_s_at	3.79e-03	1.35e-03	-3.26	-2.371376	-4.52e-01	NDUFB7
235890_at	3.80e-03	1.35e-03	-3.26	-2.3720572	-2.92e-01	TBL1XR1
201129_at	3.80e-03	1.35e-03	-3.26	-2.3725235	-2.76e-01	SRSF7
202974_at	3.80e-03	1.35e-03	-3.26	-2.3727613	-2.83e-01	MPP1
235506_at	3.80e-03	1.35e-03	3.26	-2.3733897	6.31e-02	
201804_x_at	3.80e-03	1.35e-03	3.26	-2.3735055	1.81e-01	TBCB
221972_s_at	3.80e-03	1.35e-03	3.26	-2.3736457	1.33e-01	SDF4
203507_at	3.81e-03	1.36e-03	3.26	-2.3747212	4.43e-01	LOC101928634///SNORA67///CD68
205746_s_at	3.81e-03	1.36e-03	3.26	-2.3767903	1.98e-01	ADAM17
213153_at	3.82e-03	1.36e-03	-3.26	-2.3791256	-1.01e-01	SETD1B
212350_at	3.83e-03	1.36e-03	-3.26	-2.3796574	-4.33e-01	TBC1D1
219897_at	3.83e-03	1.36e-03	3.26	-2.3810077	1.14e-02	RNF122
240720_at	3.84e-03	1.37e-03	-3.26	-2.3834848	-1.38e-01	
202857_at	3.84e-03	1.37e-03	3.26	-2.3844845	1.36e-01	CNPY2
210637_at	3.85e-03	1.37e-03	-3.25	-2.385446	-2.68e-01	TACR1
222099_s_at	3.85e-03	1.37e-03	-3.25	-2.3863438	-7.96e-02	LSM14A
202353_s_at	3.85e-03	1.37e-03	3.25	-2.3867525	1.80e-01	PSMD12
212423_at	3.86e-03	1.37e-03	-3.25	-2.3872649	-2.64e-01	ZCCHC24
242865_at	3.86e-03	1.37e-03	-3.25	-2.3875924	-2.69e-01	
1557539_at	3.87e-03	1.38e-03	-3.25	-2.3908795	-5.16e-01	FBRSL1
1564000_at	3.87e-03	1.38e-03	3.25	-2.3915211	2.12e-02	ANKRD31
227721_at	3.87e-03	1.38e-03	-3.25	-2.3916983	-2.70e-01	CPAMD8
235384_at	3.87e-03	1.38e-03	3.25	-2.392098	1.96e-01	NUDT19
1566959_at	3.88e-03	1.38e-03	-3.25	-2.3925036	-1.78e-01	
214352_s_at	3.88e-03	1.38e-03	3.25	-2.3929447	7.22e-01	KRAS
213460_x_at	3.88e-03	1.38e-03	-3.25	-2.3929971	-2.55e-01	NSUN5P2///NSUN5P1
201495_x_at	3.88e-03	1.38e-03	-3.25	-2.3929983	-1.37e-01	MYH11
211710_x_at	3.89e-03	1.39e-03	-3.25	-2.3953581	-5.04e-02	SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4
214460_at	3.89e-03	1.39e-03	-3.25	-2.3954394	-2.34e-01	LSAMP
222951_s_at	3.89e-03	1.39e-03	3.25	-2.3958291	1.78e-02	ANKEF1
219545_at	3.89e-03	1.39e-03	-3.25	-2.3958582	-3.39e-01	NDUFC2-KCTD14///KCTD14
238254_at	3.89e-03	1.39e-03	-3.25	-2.3960369	-2.55e-01	ZNF677
234756_at	3.89e-03	1.39e-03	-3.25	-2.3973473	-1.42e-01	CACNG8
206918_s_at	3.91e-03	1.39e-03	3.25	-2.3999059	2.12e-01	CPNE1
207657_x_at	3.91e-03	1.39e-03	-3.25	-2.4012767	-2.29e-01	TNPO1
235018_at	3.92e-03	1.40e-03	-3.25	-2.4025431	-2.08e-01	CSRNP3
215848_at	3.92e-03	1.40e-03	3.25	-2.4027147	9.24e-01	SCAPER
206140_at	3.92e-03	1.40e-03	-3.25	-2.402735	-1.11	LHX2
227967_at	3.92e-03	1.40e-03	3.25	-2.4039901	2.27e-01	TUBGCP5
218861_at	3.92e-03	1.40e-03	3.25	-2.4048014	2.55e-01	RNF25
1567458_s_at	3.93e-03	1.40e-03	3.25	-2.4058084	3.51e-01	RAC1
237351_at	3.94e-03	1.41e-03	-3.25	-2.4086344	-3.33e-01	LOC284825
227601_at	3.95e-03	1.41e-03	-3.25	-2.4101105	-2.75e-01	METTL14
204294_at	3.95e-03	1.41e-03	-3.25	-2.4102439	-5.65e-01	AMT
238172_at	3.95e-03	1.41e-03	-3.25	-2.4119445	-4.58e-01	
224076_s_at	3.96e-03	1.41e-03	-3.25	-2.4128341	-1.79e-01	WHSC1L1
217576_x_at	3.96e-03	1.41e-03	-3.25	-2.4134767	-1.39e-01	SOS2
202167_s_at	3.96e-03	1.42e-03	-3.25	-2.4145474	-1.92e-01	MMS19
217559_at	3.96e-03	1.42e-03	-3.25	-2.4146537	-1.35e-01	RPL10L
229237_s_at	3.97e-03	1.42e-03	-3.24	-2.4169028	-1.25e-01	FOXN3
214552_s_at	3.98e-03	1.42e-03	-3.24	-2.4189652	-3.18e-01	RABEP1
232663_s_at	3.99e-03	1.42e-03	-3.24	-2.4210113	-4.26e-01	UBAP1L
218981_at	4.00e-03	1.43e-03	3.24	-2.421855	3.76e-01	SDHAF3
231157_at	4.00e-03	1.43e-03	3.24	-2.4223208	6.02e-02	TTLL11
226938_at	4.00e-03	1.43e-03	-3.24	-2.4225603	-3.88e-01	DCAF4
242719_at	4.00e-03	1.43e-03	-3.24	-2.4230483	-5.94e-02	RYBP
1553711_a_at	4.01e-03	1.43e-03	-3.24	-2.4258951	-2.09e-01	FAM218A
201383_s_at	4.01e-03	1.43e-03	-3.24	-2.4260775	-2.05e-01	NBR1
232929_at	4.02e-03	1.44e-03	-3.24	-2.428466	-8.14e-02	ZBTB20
206502_s_at	4.02e-03	1.44e-03	-3.24	-2.4286359	-5.22e-01	INSM1
234906_at	4.02e-03	1.44e-03	-3.24	-2.4290606	-3.16e-01	
206788_s_at	4.03e-03	1.44e-03	3.24	-2.4292375	9.33e-02	CBFB
201559_s_at	4.03e-03	1.44e-03	-3.24	-2.4293044	-5.17e-01	CLIC4
240744_at	4.03e-03	1.44e-03	3.24	-2.4298638	6.54e-02	CPA5
205944_s_at	4.03e-03	1.44e-03	-3.24	-2.4301197	-3.20e-01	CLTCL1
203962_s_at	4.03e-03	1.44e-03	-3.24	-2.4308344	-2.56e-01	NEBL
222094_at	4.03e-03	1.44e-03	3.24	-2.4309621	4.18e-01	SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3
236805_at	4.03e-03	1.44e-03	-3.24	-2.431122	-4.26e-01	STKLD1
212891_s_at	4.04e-03	1.44e-03	3.24	-2.4322092	1.25e-01	GADD45GIP1
47773_at	4.04e-03	1.44e-03	3.24	-2.4335566	3.96e-01	FBXO42
212928_at	4.04e-03	1.44e-03	-3.24	-2.4339741	-2.25e-01	TSPYL4
47069_at	4.05e-03	1.45e-03	3.24	-2.4346475	5.18e-01	PRR5
235830_at	4.05e-03	1.45e-03	-3.24	-2.4350705	-3.27e-01	NT5DC1
220353_at	4.05e-03	1.45e-03	3.24	-2.4357355	1.96e-01	FAM86C1
1558143_a_at	4.05e-03	1.45e-03	3.24	-2.4357451	3.43e-01	BCL2L11
212828_at	4.05e-03	1.45e-03	3.24	-2.4357649	4.19e-01	SYNJ2
217899_at	4.05e-03	1.45e-03	3.24	-2.4358475	1.77e-01	TMEM214
208490_x_at	4.06e-03	1.45e-03	3.24	-2.4375184	3.83e-01	HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG
226295_at	4.06e-03	1.45e-03	3.24	-2.4377126	4.86e-01	LOC100507424///ITFG2
1555262_a_at	4.07e-03	1.45e-03	-3.24	-2.439367	-1.38e-01	MAGI1
223094_s_at	4.07e-03	1.45e-03	-3.24	-2.4402941	-4.69e-01	ANKH
220703_at	4.07e-03	1.46e-03	3.24	-2.4406429	4.10e-01	IDI2-AS1
204504_s_at	4.07e-03	1.46e-03	-3.24	-2.4407489	-2.18e-01	HIRIP3
229190_at	4.07e-03	1.46e-03	-3.24	-2.4412849	-5.61e-01	LOC105374366
204004_at	4.07e-03	1.46e-03	3.24	-2.4414189	5.98e-01	PAWR
213433_at	4.07e-03	1.46e-03	-3.24	-2.4414652	-5.73e-02	ARL3
242685_at	4.08e-03	1.46e-03	-3.24	-2.4420708	-2.63e-01	GTPBP8
227932_at	4.08e-03	1.46e-03	3.24	-2.4426029	3.25e-01	ARIH2
227745_at	4.08e-03	1.46e-03	-3.24	-2.4426965	-1.86e-01	RNF139-AS1
242535_at	4.08e-03	1.46e-03	3.24	-2.4430519	7.06e-02	
214508_x_at	4.08e-03	1.46e-03	3.24	-2.4440948	2.03e-01	CREM
226290_at	4.09e-03	1.46e-03	3.24	-2.4444765	2.24e-01	BDP1
226986_at	4.09e-03	1.46e-03	3.24	-2.4445612	2.53e-01	WIPI2
1559376_at	4.09e-03	1.46e-03	-3.24	-2.4454018	-1.37e-01	ATP1A1-AS1
238303_at	4.09e-03	1.46e-03	-3.24	-2.4458888	-2.88e-01	
233627_at	4.09e-03	1.46e-03	-3.23	-2.4463458	-3.54e-01	
210621_s_at	4.10e-03	1.47e-03	3.23	-2.4475243	3.28e-01	RASA1
225129_at	4.10e-03	1.47e-03	-3.23	-2.448354	-3.30e-01	CPNE2
235845_at	4.10e-03	1.47e-03	-3.23	-2.4487135	-1.86e-01	SP5
232825_s_at	4.10e-03	1.47e-03	-3.23	-2.4487681	-1.51e-01	DSEL
238804_at	4.10e-03	1.47e-03	-3.23	-2.4490648	-4.48e-01	
1566507_a_at	4.10e-03	1.47e-03	3.23	-2.4493036	6.25e-02	FBXO9
1558517_s_at	4.12e-03	1.47e-03	-3.23	-2.452162	-6.12e-02	LOC101927933///LRRC8C
210944_s_at	4.12e-03	1.47e-03	-3.23	-2.4525373	-2.56e-01	CAPN3
213537_at	4.12e-03	1.47e-03	3.23	-2.4528491	8.82e-01	HLA-DPA1
1561479_at	4.12e-03	1.48e-03	-3.23	-2.4536857	-1.16e-01	
205293_x_at	4.13e-03	1.48e-03	3.23	-2.4545568	2.63e-01	BAIAP2
220776_at	4.13e-03	1.48e-03	-3.23	-2.454586	-1.41e-01	KCNJ14
229652_s_at	4.13e-03	1.48e-03	3.23	-2.454721	6.45e-02	FOXN3
241700_at	4.13e-03	1.48e-03	-3.23	-2.4550259	-2.78e-01	ZFHX4
232702_at	4.13e-03	1.48e-03	-3.23	-2.4554443	-9.20e-02	RABGAP1L
207590_s_at	4.13e-03	1.48e-03	3.23	-2.455649	8.81e-02	CENPI
234150_at	4.13e-03	1.48e-03	-3.23	-2.4556928	-2.11e-01	
239761_at	4.13e-03	1.48e-03	-3.23	-2.456028	-8.81e-02	GCNT1
241838_at	4.14e-03	1.48e-03	-3.23	-2.4571689	-2.10e-01	
229739_s_at	4.14e-03	1.48e-03	3.23	-2.457565	2.09e-01	DENND6B
243597_at	4.14e-03	1.48e-03	3.23	-2.4584245	7.11e-02	FANCB
1553604_at	4.14e-03	1.48e-03	-3.23	-2.4584523	-5.88e-01	ABCA13
204556_s_at	4.14e-03	1.48e-03	-3.23	-2.458515	-2.59e-01	DZIP1
243915_at	4.14e-03	1.48e-03	-3.23	-2.4586396	-8.09e-01	
1568923_at	4.15e-03	1.49e-03	3.23	-2.4595865	5.18e-03	
1566901_at	4.15e-03	1.49e-03	-3.23	-2.4597902	-2.68e-01	TGIF1
210354_at	4.16e-03	1.49e-03	3.23	-2.4628593	1.75e-01	IFNG
213644_at	4.16e-03	1.49e-03	-3.23	-2.4633585	-5.61e-01	CEP112
208445_s_at	4.16e-03	1.49e-03	-3.23	-2.4635576	-1.16e-01	BAZ1B
233607_at	4.17e-03	1.49e-03	-3.23	-2.4641653	-4.81e-01	
229042_s_at	4.17e-03	1.49e-03	-3.23	-2.4644961	-5.24e-01	DYNC1H1
1553530_a_at	4.17e-03	1.49e-03	-3.23	-2.464717	-6.36e-01	ITGB1
212580_at	4.17e-03	1.50e-03	3.23	-2.4656335	4.29e-01	CAST
222208_s_at	4.18e-03	1.50e-03	-3.23	-2.4670997	-5.22e-01	POLR2J4
